outer_fold,linear,tree,run,games,accuracy,roc_auc,log_loss,confidence_55_games,confidence_55_wins,confidence_55_accuracy,confidence_55_lcb,confidence_60_games,confidence_60_wins,confidence_60_accuracy,confidence_60_lcb,score,folds,fold_60_std,worst_fold_60_lcb,robust_score,eligible,guardrails
2,0.75,0.1,0.15,1238,0.537156704361874,0.5403846153846152,0.693497105390135,696,376,0.5402298850574713,0.5030837874420928,234,133,0.5683760683760684,0.5043138486689397,2.6511864865275836,3,0.04860498687661613,0.38746896004724257,2.941445472821594,True,True
2,0.75,0.15000000000000002,0.09999999999999998,1238,0.529886914378029,0.5406406772575251,0.6931068709434265,690,375,0.5434782608695652,0.5061731420241808,173,103,0.5953757225433526,0.5209330284862886,2.719453467833513,3,0.058435018823597716,0.3768069544840959,2.9793903846704133,True,False
2,0.8,0.05,0.14999999999999997,1238,0.5379644588045234,0.5400135869565217,0.6937956850356645,699,378,0.5407725321888412,0.503706546442772,237,135,0.569620253164557,0.505966945688367,2.658412160036968,3,0.026471913077984997,0.4215733915278032,3.027041725408801,True,True
2,0.8,0.1,0.09999999999999995,1238,0.5282714054927302,0.5400684573578595,0.6933962359395888,709,383,0.5401974612129761,0.503393636421256,184,109,0.592391304347826,0.5202037507959535,2.713204210723056,3,0.07275557732269608,0.3661606806374018,2.933853736715066,True,False
2,0.8500000000000001,0.05,0.09999999999999991,1238,0.5274636510500808,0.5393473035117057,0.693707641290053,716,387,0.5405027932960894,0.5038795762412955,199,114,0.5728643216080402,0.503395565503407,2.646017231260441,3,0.06988794981221955,0.3553028228679598,2.861544154503962,True,False
3,0.05,0.05,0.8999999999999999,1978,0.538422649140546,0.5629564096952285,0.7152442776910656,1557,873,0.5606936416184971,0.535921813386384,1158,660,0.5699481865284974,0.5412477204526308,2.834435292395372,3,0.019231624235902738,0.4963749632201464,3.292347007143713,True,False
3,0.05,0.1,0.85,1978,0.5419615773508595,0.5630139505826529,0.710167898036179,1536,863,0.5618489583333334,0.5369119825491221,1109,634,0.5716862037871957,0.5423640537049199,2.841631118406534,3,0.01660321120770148,0.49993359824665773,3.308358294237789,True,False
3,0.05,0.15000000000000002,0.7999999999999999,1978,0.5424671385237614,0.5630447760580588,0.7057134058756789,1503,850,0.5655355954757152,0.5403397745777154,1074,615,0.5726256983240223,0.5428319898416175,2.84793191329122,3,0.01478832652614129,0.5031563691996642,3.321511629438602,True,False
3,0.05,0.2,0.75,1978,0.5424671385237614,0.5631187571990329,0.7018088924310174,1472,832,0.5652173913043478,0.5397552440175969,1023,588,0.5747800586510264,0.5442603763824566,2.853864025925682,3,0.017340270218955112,0.5004035939477401,3.319587079435512,True,False
3,0.05,0.25,0.7,1978,0.5399393326592518,0.5631382800001233,0.6984003597571364,1440,808,0.5611111111111111,0.5353504698012047,968,558,0.5764462809917356,0.5450761497570799,2.8529043474099844,3,0.02024635962251896,0.4972835428173635,3.30969517098231,True,False
3,0.05,0.30000000000000004,0.6499999999999999,1978,0.5414560161779576,0.563140335031817,0.6954459681673344,1405,790,0.5622775800711743,0.5362012417105161,906,525,0.5794701986754967,0.547056388169589,2.862570904500542,3,0.020069144598330514,0.49900452581987864,3.3214371411237593,True,False
3,0.05,0.35000000000000003,0.5999999999999999,1978,0.5429726996966633,0.5631629403804479,0.6929125847917788,1361,766,0.5628214548126378,0.5363274436617502,853,498,0.5838218053927315,0.5504384088680734,2.8770419842291552,3,0.025479691088777595,0.4955058312461932,3.3215884332977934,True,False
3,0.05,0.4,0.5499999999999999,1978,0.5434782608695652,0.5632040410143225,0.6907735753192662,1323,745,0.563114134542706,0.5362419935207519,781,461,0.5902688860435339,0.5554177862213271,2.897415287820417,3,0.025915299332557873,0.5031291716832018,3.3487138608385028,True,False
3,0.05,0.45,0.49999999999999994,1978,0.5455005055611729,0.5631691054755292,0.6890073223214972,1280,725,0.56640625,0.5390982921891694,696,417,0.5991379310344828,0.5622804273226527,2.928469369770374,3,0.03697522612797556,0.4985062421251792,3.353025159639602,True,False
3,0.05,0.5,0.44999999999999996,1978,0.5495449949443882,0.5631084820405643,0.6875961945552288,1215,692,0.5695473251028806,0.5415294824560596,620,378,0.6096774193548387,0.570715289381188,2.965712944670813,3,0.047673840238003175,0.5003971493361182,3.3707624135309247,True,False
3,0.05,0.55,0.3999999999999999,1978,0.5561172901921132,0.5629317493149039,0.6865258100338617,1150,658,0.5721739130434783,0.5433842809045203,542,335,0.6180811808118081,0.5764819551664486,2.992109922396436,3,0.04996863431956789,0.5070270755777335,3.399199729335033,True,True
3,0.05,0.6000000000000001,0.34999999999999987,1978,0.5581395348837209,0.5626789804165755,0.685784498386486,1085,626,0.5769585253456221,0.547340519628691,451,276,0.6119733924611973,0.5662336657898073,2.9555498842123398,3,0.062300837710029554,0.4983692074007467,3.3293174161930272,True,True
3,0.05,0.65,0.29999999999999993,1978,0.5561172901921132,0.5624364866767158,0.6853629033239909,1005,585,0.582089552238806,0.5513398096486439,362,222,0.6132596685082873,0.5621514894982367,2.9428275910182293,3,0.10726226540614602,0.4906115223409662,3.218914582546904,True,True
3,0.05,0.7000000000000001,0.2499999999999999,1978,0.5571284125379171,0.5622145432537933,0.6852536869232858,920,545,0.592391304347826,0.5603176216611104,286,173,0.6048951048951049,0.547205326923996,2.892178237456159,3,0.11082585458281728,0.47153462831375703,3.1420611566042815,True,True
3,0.05,0.75,0.19999999999999996,1978,0.5591506572295247,0.5616566021489466,0.6854513103572721,846,501,0.5921985815602837,0.558738794200072,220,130,0.5909090909090909,0.5249196146269257,2.8016541027269093,3,0.13008327749803883,0.4670164917958918,3.0085040395267235,False,True
3,0.05,0.8,0.1499999999999999,1978,0.5631951466127402,0.5602026672256353,0.6859518740143672,786,463,0.589058524173028,0.5543099003506182,170,96,0.5647058823529412,0.48955970064984766,2.656058157637374,3,0.10271993098397277,0.4080697369146003,2.8586880325840287,False,True
3,0.05,0.8500000000000001,0.09999999999999987,1978,0.5652173913043478,0.5574150167330956,0.6867530055294353,732,424,0.5792349726775956,0.5431482560677298,128,70,0.546875,0.4605248014915979,2.5281648442090323,3,0.21320159535077376,0.3259026690286935,2.4276643225361783,False,False
3,0.1,0.05,0.85,1978,0.5419615773508595,0.5631218397465735,0.709859390235121,1532,864,0.5639686684073107,0.539007147307683,1112,638,0.5737410071942446,0.5444692221107543,2.85224102509782,3,0.015604006403234135,0.5036421610805969,3.324675173371949,True,False
3,0.1,0.1,0.8,1978,0.5424671385237614,0.563192738340007,0.7054253036240837,1502,849,0.5652463382157124,0.5400409124366585,1074,616,0.5735567970204841,0.5437679544676164,2.851478918789062,3,0.014326809319030926,0.5046792744832106,3.3275045746342107,True,False
3,0.1,0.15000000000000002,0.75,1978,0.5424671385237614,0.5631865732449258,0.7015395258829321,1468,828,0.5640326975476839,0.5385309662284753,1025,591,0.5765853658536585,0.5461057242574079,2.86009535775975,3,0.01608755697870567,0.5042191155203871,3.332139359322726,True,False
3,0.1,0.2,0.7,1978,0.5414560161779576,0.5632790496711436,0.6981483979056393,1442,811,0.5624133148404993,0.5366754829495543,970,560,0.5773195876288659,0.5459870553977944,2.858268943096538,3,0.023288464993058377,0.4943546933017,3.306046706412121,True,False
3,0.1,0.25,0.65,1978,0.5429726996966633,0.5632574718383594,0.6952103361004213,1413,793,0.5612172682236376,0.5352111569314019,907,528,0.5821389195148843,0.5497600988799135,2.872781266721812,3,0.014818798120531863,0.5082883051290311,3.3514319756097795,True,False
3,0.1,0.30000000000000004,0.6,1978,0.5439838220424671,0.5633078201148557,0.6926924070112088,1365,769,0.5633699633699634,0.5369170971287484,857,501,0.5845974329054843,0.5512979201621663,2.881359406818122,3,0.022547165627337017,0.5003388235912161,3.336603899154664,True,False
3,0.1,0.35000000000000003,0.55,1978,0.5460060667340748,0.5633293979476398,0.6905681357537294,1322,745,0.5635400907715582,0.5366594330819278,782,462,0.5907928388746803,0.5559683546930984,2.9006192574346823,3,0.027055319029780225,0.5031291716832018,3.3496377910583237,True,False
3,0.1,0.4,0.5,1978,0.5465116279069767,0.5633663885181269,0.6888160354515144,1281,727,0.5675253708040593,0.5402330191734774,701,419,0.5977175463623395,0.5609797646416123,2.924701112786457,3,0.04004285230397023,0.4928966225326679,3.3375120307111845,True,False
3,0.1,0.45,0.45,1978,0.5546006066734075,0.5633088476307027,0.6874185841927618,1216,695,0.571546052631579,0.5435494274323243,612,375,0.6127450980392157,0.5735620252335857,2.9802265871520066,3,0.0471311928474359,0.5031201431153706,3.3890843445725056,True,True
3,0.1,0.5,0.4,1978,0.557633973710819,0.5632882973137653,0.6863614935430822,1154,661,0.5727902946273831,0.5440539928142573,541,334,0.6173752310536045,0.5757277893902362,2.990206135602879,3,0.04241758318255425,0.5120424926453478,3.4174134618831182,True,True
3,0.1,0.55,0.35,1978,0.5591506572295247,0.5630108680351122,0.6856331748886795,1088,629,0.578125,0.5485548074353664,459,279,0.6078431372549019,0.5624589516534375,2.9419973709278193,3,0.059699329867775014,0.49601321230853446,3.3186119235008036,True,True
3,0.1,0.6000000000000001,0.29999999999999993,1978,0.5556117290192113,0.5628495480471547,0.6852243449068919,1008,589,0.5843253968253969,0.5536364130305114,371,226,0.6091644204851752,0.5586364348608159,2.9311144937103855,3,0.10181529827361555,0.4849661191232457,3.2124500162864,True,True
3,0.1,0.65,0.25,1978,0.5591506572295247,0.5626419898460884,0.6851277321868541,933,557,0.5969989281886388,0.5651890241962056,288,178,0.6180555555555556,0.5607361286792035,2.9517307208753807,3,0.10949577691773475,0.48834040553873787,3.221079572578649,True,True
3,0.1,0.7000000000000001,0.19999999999999996,1978,0.5596562184024267,0.5621210393117289,0.6853378598386722,860,507,0.5895348837209302,0.5563299111144956,221,133,0.6018099547511312,0.5360596811006194,2.844068619023243,3,0.13543837731351324,0.4579817755925391,3.0311736399887557,False,True
3,0.1,0.75,0.15000000000000002,1978,0.5631951466127402,0.5606650493567237,0.6858508871829448,799,470,0.5882352941176471,0.5537664186757123,172,97,0.563953488372093,0.48924647289670614,2.654420676955513,3,0.12607916384610912,0.3945361778918369,2.7967985271551314,False,True
3,0.1,0.8,0.09999999999999998,1978,0.564206268958544,0.5581466080160622,0.6866644991513426,752,441,0.586436170212766,0.5508847935020018,131,73,0.5572519083969466,0.47176553459047255,2.5808992682301515,3,0.21815443771667695,0.3096289731154949,2.4542193659122926,False,False
3,0.15000000000000002,0.05,0.7999999999999999,1978,0.5439838220424671,0.5633139852099369,0.7051666485138464,1499,846,0.5643762508338893,0.5391420007422534,1075,615,0.5720930232558139,0.5423105116583935,2.8451416776445324,3,0.015254856729626967,0.5019331576632574,3.316565121848536,True,False
3,0.15000000000000002,0.1,0.75,1978,0.544994944388271,0.5633407006219553,0.7012979963007644,1466,826,0.5634379263301501,0.5379163933748834,1025,592,0.577560975609756,0.5470869566781328,2.8640058198915024,3,0.01730697882696052,0.5042191155203871,3.3336109777579686,True,False
3,0.15000000000000002,0.15000000000000002,0.7,1978,0.5444893832153691,0.5633499482645772,0.6979229886615129,1442,812,0.5631067961165048,0.5373716321770277,968,561,0.5795454545454546,0.5481937215247313,2.868464781666098,3,0.02255294286070802,0.4974156306272371,3.320774526571919,True,False
3,0.15000000000000002,0.2,0.6499999999999999,1978,0.5439838220424671,0.5634115992153889,0.6950002136989117,1413,796,0.5633404104741684,0.5373423830685545,917,533,0.5812431842966194,0.5490367468712589,2.872309571986918,3,0.017214735463255287,0.5046681691355804,3.3425482701959877,True,False
3,0.15000000000000002,0.25,0.6,1978,0.5444893832153691,0.5634023515727672,0.6924968809659924,1371,776,0.5660102115244348,0.5396263019078323,850,501,0.5894117647058823,0.5560096054020828,2.903083929437869,3,0.024178655765435347,0.5054191199594503,3.3601457378664485,True,False
3,0.15000000000000002,0.30000000000000004,0.5499999999999999,1978,0.5460060667340748,0.5634393421432542,0.6903866359248393,1332,754,0.566066066066066,0.5392972932971727,778,458,0.5886889460154242,0.5537579064949936,2.8944846080819704,3,0.030570303659230524,0.49314501942904354,3.326489020192553,True,False
3,0.15000000000000002,0.35000000000000003,0.49999999999999994,1978,0.5510616784630941,0.5635893594568961,0.6886480943689385,1279,727,0.5684128225175918,0.5411030314872727,703,422,0.6002844950213371,0.5636235524635412,2.9371567659973374,3,0.043022629668812776,0.49451967593411617,3.345631182593828,True,False
3,0.15000000000000002,0.4,0.44999999999999996,1978,0.5525783619817998,0.5633900213826047,0.6872638233496098,1215,696,0.5728395061728395,0.544837790442022,609,375,0.6157635467980296,0.5765197425020155,2.9929966745913035,3,0.05162288440653127,0.4972794641458106,3.3870303699240516,True,True
3,0.15000000000000002,0.45,0.39999999999999997,1978,0.5596562184024267,0.5633715260973613,0.6862196128240217,1153,665,0.5767562879444926,0.5480287442089609,550,340,0.6181818181818182,0.5768915537355255,2.999293738095952,3,0.044373972475805545,0.5132868664855719,3.4238326596299133,True,True
3,0.15000000000000002,0.5,0.35,1978,0.5601617795753286,0.5631732155389166,0.6855039444912282,1087,630,0.5795768169273229,0.5500015436989159,463,283,0.6112311015118791,0.5660862125134749,2.9582299254313105,3,0.06118082818299044,0.4983692074007467,3.3342374764660763,True,True
3,0.15000000000000002,0.55,0.29999999999999993,1978,0.5540950455005056,0.5632019859826287,0.6851075992756908,1001,587,0.5864135864135864,0.5556310687748278,379,230,0.6068601583113457,0.556847352486747,2.9257785637615674,3,0.09938071709937227,0.4804134151618401,3.2074305447246627,True,True
3,0.15000000000000002,0.6000000000000001,0.2499999999999999,1978,0.5606673407482305,0.5629040063870385,0.6850233656102095,932,556,0.5965665236051502,0.5647357454772857,291,176,0.6048109965635738,0.5476235601891575,2.899229983177632,3,0.10733160114046296,0.4639848298332293,3.148551610729935,True,True
3,0.15000000000000002,0.65,0.19999999999999996,1978,0.5561172901921132,0.562434431645022,0.6852458234579167,876,517,0.5901826484018264,0.5572895827825327,222,131,0.5900900900900901,0.5243951296384811,2.7977747241768034,3,0.13570890653807388,0.43269584078681317,2.959052751887469,False,True
3,0.15000000000000002,0.7000000000000001,0.1499999999999999,1978,0.5616784630940344,0.5612168253664892,0.6857711872456351,816,472,0.5784313725490197,0.5442591805238843,173,99,0.5722543352601156,0.4977470713383861,2.6787939686570557,3,0.16098976060205658,0.4085712925897337,2.7653857400426762,False,True
3,0.15000000000000002,0.75,0.09999999999999998,1978,0.5621840242669363,0.5588658691088664,0.686597196405548,779,457,0.5866495507060334,0.55172580148416,134,77,0.5746268656716418,0.48998474518744267,2.6544419085388684,3,0.20277251237470306,0.3600507438551554,2.6089476276446177,False,True
3,0.2,0.05,0.75,1978,0.5465116279069767,0.5633951589618391,0.7010844576577602,1464,823,0.5621584699453552,0.536614525961283,1028,593,0.5768482490272373,0.546414870125622,2.860377988202166,3,0.016881043684453246,0.5039056298026743,3.330521530635934,True,False
3,0.2,0.1,0.7000000000000001,1978,0.5455005055611729,0.5634691401028132,0.6977242383360085,1443,814,0.5641025641025641,0.5383802726428203,966,563,0.582815734989648,0.551452141536844,2.8827848342660736,3,0.02006394281098246,0.503416953172263,3.3460739018163714,True,False
3,0.2,0.15000000000000002,0.65,1978,0.5465116279069767,0.5634568099126509,0.6948156765011684,1415,796,0.5625441696113074,0.5365615066618061,915,535,0.5846994535519126,0.5524806081245113,2.885860172414808,3,0.01984135421432112,0.5048574236613252,3.3510348876474905,True,False
3,0.2,0.2,0.6000000000000001,1978,0.5480283114256825,0.5635431212437874,0.6923260619286514,1375,777,0.5650909090909091,0.5387417285295268,850,500,0.5882352941176471,0.5548242478644734,2.898242106259963,3,0.024359091038195252,0.5039165336388379,3.35344045782241,True,False
3,0.2,0.25,0.55,1978,0.5485338725985844,0.5635718916874995,0.6902291176159048,1339,763,0.5698282300224048,0.5431465760272521,778,458,0.5886889460154242,0.5537579064949936,2.8989107205100124,3,0.030421818328958107,0.4946679069323019,3.332734990784398,True,False
3,0.2,0.30000000000000004,0.5,1978,0.5500505561172901,0.5636643681137172,0.6885035318769909,1289,737,0.5717610550814585,0.5445736975863544,701,422,0.6019971469329529,0.5653000789801218,2.947182728789016,3,0.04235326508614506,0.5005241333601096,3.3630003319768353,True,False
3,0.2,0.35000000000000003,0.45,1978,0.5561172901921132,0.5635492863388685,0.6871319389341382,1224,698,0.5702614379084967,0.5423506646397325,620,383,0.617741935483871,0.5788770087497055,3.00072055579181,3,0.050823624509653616,0.5009190851285394,3.3999923919010424,True,True
3,0.2,0.4,0.4,1978,0.5591506572295247,0.5633478932328834,0.6861001910568315,1164,669,0.5747422680412371,0.5461405259577915,558,345,0.6182795698924731,0.5772915405661507,2.998921149426798,3,0.05168071877435336,0.5080083807346928,3.4035680926127845,True,True
3,0.2,0.45,0.35000000000000003,1978,0.5586450960566228,0.5634023515727671,0.685396828206987,1096,633,0.5775547445255474,0.5480899979945025,471,285,0.6050955414012739,0.560268767889657,2.9328354285948874,3,0.056994977078205604,0.4954067857907278,3.3142522602292037,True,True
3,0.2,0.5,0.30000000000000004,1978,0.5535894843276037,0.5634372871115605,0.6850126864306875,1013,589,0.581441263573544,0.5508098307763256,384,234,0.609375,0.559722619470236,2.932446854370121,3,0.0912035507214526,0.4759794350375457,3.2260191879647615,True,True
3,0.2,0.55,0.25,1978,0.557633973710819,0.5632739120919092,0.6849406070604783,944,561,0.5942796610169492,0.5626346318508191,293,178,0.6075085324232082,0.5505496621314716,2.9083541273343463,3,0.10047462758079279,0.48046915166647025,3.187874023839231,True,True
3,0.2,0.6000000000000001,0.19999999999999996,1978,0.5596562184024267,0.5626789804165755,0.6851752216410399,888,521,0.5867117117117117,0.5540175478952207,227,133,0.5859030837004405,0.5209151308988119,2.7813779649677186,3,0.13019128859668533,0.4241298613178389,2.945125249092187,False,True
3,0.2,0.65,0.15000000000000002,1978,0.5652173913043478,0.561646326990478,0.685712795753089,836,484,0.5789473684210527,0.545192088757513,173,101,0.5838150289017341,0.5093199535035847,2.726866719979247,3,0.16501672193604655,0.4219996966427768,2.818832972749931,False,True
3,0.2,0.7000000000000001,0.09999999999999998,1978,0.5616784630940344,0.5593580491995138,0.6865511204501165,793,464,0.5851197982345523,0.5504969126143692,139,81,0.5827338129496403,0.49961132295561783,2.6917750877254787,3,0.2000386452358979,0.3600507438551554,2.651748541108838,False,True
3,0.2,0.75,0.050000000000000044,1978,0.5480283114256825,0.5535957403303052,0.6876894439176788,768,445,0.5794270833333334,0.5442028401571182,102,54,0.5294117647058824,0.4332459840604423,2.4153332719995797,3,0.28015245985978277,0.061490315276160515,1.9165186675561745,False,False
3,0.25,0.05,0.7,1978,0.5470171890798786,0.5634938004831379,0.697552317445079,1442,812,0.5631067961165048,0.5373716321770277,970,564,0.5814432989690722,0.5501359813837458,2.8768566721839126,3,0.020054558050624064,0.5029174634407231,3.3396650195233875,True,False
3,0.25,0.1,0.65,1978,0.5500505561172901,0.5635349011170125,0.6946568479221221,1418,799,0.5634696755994358,0.5375182114404965,912,534,0.5855263157894737,0.5532599006130842,2.8906970258669706,3,0.02055133330310092,0.5050494620371755,3.3546438212979446,True,False
3,0.25,0.15000000000000002,0.6,1978,0.5495449949443882,0.5636612855661767,0.6921800422431544,1376,779,0.5661337209302325,0.5397985158341821,850,501,0.5894117647058823,0.5560096054020828,2.9044083136526133,3,0.028588733152550956,0.49917852504269367,3.346409372390205,True,False
3,0.25,0.2,0.55,1978,0.5510616784630941,0.5637085512951323,0.6900956522769345,1337,760,0.5684367988032909,0.5417287218912735,776,457,0.5889175257731959,0.5539429111271162,2.89880613702551,3,0.03585989967095653,0.4876401168226662,3.314726454506263,True,False
3,0.25,0.25,0.5,1978,0.5490394337714863,0.5637763673410253,0.6883824052205104,1289,740,0.574088440651668,0.5469128149668996,699,419,0.5994277539341917,0.5626529056906768,2.9387887536421093,3,0.03557711724192515,0.5025587079586008,3.3701932271168595,True,False
3,0.25,0.30000000000000004,0.44999999999999996,1978,0.5561172901921132,0.5637475968973131,0.6870229785180497,1236,708,0.5728155339805825,0.5450538029280062,622,382,0.6141479099678456,0.5753016714162505,2.989203629997015,3,0.04473342256246156,0.5014628975272792,3.401199682399371,True,True
3,0.25,0.35000000000000003,0.39999999999999997,1978,0.5596562184024267,0.5636160748689146,0.6860032692970719,1168,676,0.5787671232876712,0.5502371480459547,558,340,0.6093189964157706,0.5682202609836143,2.9669336042621577,3,0.04807953404666024,0.49883194493414323,3.3696064811029807,True,True
3,0.25,0.4,0.35,1978,0.5601617795753286,0.5634722226503538,0.6853118628332301,1104,640,0.5797101449275363,0.5503656298164326,479,295,0.615866388308977,0.5715498817645238,2.9805768070180534,3,0.06767255782052321,0.5049190081710342,3.350150699548041,True,True
3,0.25,0.45,0.3,1978,0.5525783619817998,0.5634763327137412,0.6849396405687369,1031,600,0.5819592628516004,0.5516013755214628,392,237,0.6045918367346939,0.5553991219754264,2.9157685075199034,3,0.09022434595766717,0.479678577376536,3.214998392981105,True,True
3,0.25,0.5,0.25,1978,0.5561172901921132,0.5634547548809572,0.6848794893855537,957,567,0.5924764890282131,0.561034494951234,298,182,0.610738255033557,0.554304195081096,2.9215352619012167,3,0.10670530529307334,0.4880048005266073,3.1961294518416774,True,True
3,0.25,0.55,0.19999999999999996,1978,0.5596562184024267,0.5629882626864813,0.6851260868607737,898,528,0.5879732739420935,0.5554721382870573,237,139,0.5864978902953587,0.5229068905473209,2.7909022055906156,3,0.13374364033923125,0.4257338252067978,2.949148750118951,True,True
3,0.25,0.6000000000000001,0.1499999999999999,1978,0.5626895854398383,0.561818949652751,0.6856757455870278,852,495,0.5809859154929577,0.5475639258020872,180,105,0.5833333333333334,0.5103039582942271,2.732728211845383,3,0.17750205668965993,0.40913906334200717,2.7868631618080704,False,True
3,0.25,0.65,0.09999999999999998,1978,0.5591506572295247,0.5596210932563108,0.6865263052322004,822,477,0.5802919708029197,0.5462571374761349,141,83,0.5886524822695035,0.5061277922807453,2.7131795049754746,3,0.1943394750527593,0.3861866858065617,2.7106872406765175,False,True
3,0.30000000000000004,0.05,0.6499999999999999,1978,0.5525783619817998,0.5637064962634386,0.6945239074427237,1417,798,0.5631616090331687,0.5371997468706229,915,538,0.5879781420765028,0.5557825971173922,2.9010529751270386,3,0.027099853996016134,0.4988490256533308,3.3457022927883373,True,False
3,0.30000000000000004,0.1,0.6,1978,0.5510616784630941,0.5637660921825567,0.6920589566328159,1388,787,0.5670028818443804,0.5407859647484929,852,501,0.5880281690140845,0.5546551097275023,2.900336775679325,3,0.032014466589035444,0.49441503815663845,3.3307228806578926,True,False
3,0.30000000000000004,0.15000000000000002,0.5499999999999999,1978,0.5525783619817998,0.5637835599519534,0.6899863445829655,1340,765,0.5708955223880597,0.5442289090745879,776,458,0.5902061855670103,0.555241607797893,2.9068488117315128,3,0.03279559329097312,0.49450244052702635,3.3357600656765927,True,True
3,0.30000000000000004,0.2,0.49999999999999994,1978,0.5520728008088979,0.563816440459053,0.6882847985417263,1293,742,0.5738592420726991,0.5467247196787482,703,422,0.6002844950213371,0.5636235524635412,2.9431214621240636,3,0.03802171958763857,0.5023088981225388,3.369386921071325,True,False
3,0.30000000000000004,0.25,0.44999999999999996,1978,0.5601617795753286,0.5638637061880086,0.6869370120749916,1239,709,0.5722356739305892,0.5445048243619891,627,384,0.6124401913875598,0.5737306180719576,2.9832313620062894,3,0.046453029848379596,0.495302368226752,3.385627670536282,True,True
3,0.30000000000000004,0.30000000000000004,0.3999999999999999,1978,0.5606673407482305,0.5637003311683575,0.6859289077350117,1175,681,0.5795744680851064,0.5511348329438398,558,342,0.6129032258064516,0.5718470604909419,2.9825808608607587,3,0.0517828355510225,0.499111214330015,3.3781264040887287,True,True
3,0.30000000000000004,0.35000000000000003,0.3499999999999999,1978,0.5551061678463094,0.5636140198372209,0.6852491018830551,1105,646,0.5846153846153846,0.5553151661434365,484,295,0.609504132231405,0.5653406807686576,2.959733508361884,3,0.06934509253331918,0.49740840897338134,3.318451732268627,True,True
3,0.30000000000000004,0.4,0.29999999999999993,1978,0.5520728008088979,0.5637404042863852,0.6848885107858008,1039,609,0.5861405197305101,0.5559281877239343,404,244,0.6039603960396039,0.555504924709817,2.9205068658537376,3,0.09555758347443807,0.47568843959701845,3.20508013850188,True,False
3,0.30000000000000004,0.45,0.24999999999999994,1978,0.5566228513650152,0.563659230534483,0.6848400589541838,976,581,0.5952868852459017,0.5641773239119009,309,187,0.6051779935275081,0.5497038846117424,2.9064471900013817,3,0.07349298117097296,0.49091786595301856,3.2503790936124544,True,True
3,0.30000000000000004,0.5,0.19999999999999996,1978,0.5601617795753286,0.5631495826744388,0.6850984640596682,917,539,0.5877862595419847,0.5556246976753262,242,142,0.5867768595041323,0.5238517931244163,2.794989408078455,3,0.12243595484879471,0.4178903692159613,2.968007867596827,True,True
3,0.30000000000000004,0.55,0.1499999999999999,1978,0.5626895854398383,0.5620131501478081,0.6856600812982171,865,503,0.5815028901734104,0.5483379690512732,190,109,0.5736842105263158,0.5025884907577702,2.7027017779550206,3,0.19485807620525597,0.36484259315865186,2.6778282187031603,False,True
3,0.30000000000000004,0.6000000000000001,0.09999999999999987,1978,0.5551061678463094,0.5596262308355451,0.6865227957635679,842,488,0.5795724465558195,0.5459422874794753,144,84,0.5833333333333334,0.5016671206188175,2.694215313621956,3,0.12487957794435468,0.4374906934425036,2.88194685117575,False,True
3,0.35000000000000003,0.05,0.5999999999999999,1978,0.5525783619817998,0.5637753398251784,0.6919629893886446,1382,786,0.5687409551374819,0.5424746275360534,858,504,0.5874125874125874,0.554152742435153,2.90034127374285,3,0.03150831195214833,0.4958024317673993,3.3331270816059524,True,False
3,0.35000000000000003,0.1,0.5499999999999999,1978,0.5546006066734075,0.5638883665683334,0.6899013371613011,1345,770,0.5724907063197026,0.545881697419795,779,461,0.5917843388960206,0.5569002972162893,2.9155892501578737,3,0.038608348524292874,0.49087367759213,3.329246230701418,True,True
3,0.35000000000000003,0.15000000000000002,0.4999999999999999,1978,0.5551061678463094,0.5638873390524866,0.6882108260916365,1295,742,0.572972972972973,0.5458550076233828,700,422,0.6028571428571429,0.5661421433308828,2.952968851013594,3,0.03763793608372689,0.5046101789700062,3.3823031578161467,True,True
3,0.35000000000000003,0.2,0.4499999999999999,1978,0.5611729019211324,0.5639654302568481,0.6868741342248337,1236,712,0.5760517799352751,0.548307056085101,627,382,0.6092503987240829,0.5705040120666063,2.97437248696784,3,0.03699126572611878,0.5017433902062728,3.402133345721875,True,True
3,0.35000000000000003,0.25,0.3999999999999999,1978,0.5611729019211324,0.563935632297289,0.6858771873041148,1178,681,0.5780984719864176,0.549686692958127,562,344,0.6120996441281139,0.5711818996342152,2.9786541241075777,3,0.04848828298982504,0.499111214330015,3.380788772457943,True,True
3,0.35000000000000003,0.30000000000000004,0.34999999999999987,1978,0.5546006066734075,0.563876036378171,0.6852086167650032,1115,648,0.5811659192825112,0.5519762380020935,490,296,0.6040816326530613,0.5601310631330599,2.935541699429465,3,0.06195750197503527,0.4922798846199306,3.303906580099325,True,True
3,0.35000000000000003,0.35000000000000003,0.2999999999999999,1978,0.5546006066734075,0.5639181645278923,0.6848593619608346,1047,616,0.5883476599808978,0.5582672601513833,408,248,0.6078431372549019,0.5596726698106309,2.9400816376947896,3,0.09293915806745284,0.4825566078616206,3.2367599294215044,True,True
3,0.35000000000000003,0.4,0.2499999999999999,1978,0.5591506572295247,0.563839045807684,0.6848223763320698,984,582,0.5914634146341463,0.5604513300843742,320,196,0.6125,0.5580872851533888,2.9368178406197254,3,0.07746967528780022,0.4937985274432798,3.275677017487405,True,True
3,0.35000000000000003,0.45,0.1999999999999999,1978,0.5626895854398383,0.5632143161727912,0.6850924111778895,924,548,0.5930735930735931,0.5610753846951821,243,145,0.5967078189300411,0.5339861882635891,2.8415038674537656,3,0.11530536971963769,0.44085991778287875,3.0517530457973687,True,True
