game_id,game_date,season,away,home,away_score,home_score,status,stadium,away_starter,home_starter,home_history_games,away_history_games,elo_home_prob,home_days_rest,away_days_rest,home_win_r5,away_win_r5,home_run_diff_r5,away_run_diff_r5,home_runs_for_r5,away_runs_for_r5,home_runs_against_r5,away_runs_against_r5,home_bat_avg_r5,away_bat_avg_r5,home_bullpen_era_r5,away_bullpen_era_r5,home_bullpen_whip_r5,away_bullpen_whip_r5,home_win_r10,away_win_r10,home_run_diff_r10,away_run_diff_r10,home_runs_for_r10,away_runs_for_r10,home_runs_against_r10,away_runs_against_r10,home_bat_avg_r10,away_bat_avg_r10,home_bullpen_era_r10,away_bullpen_era_r10,home_bullpen_whip_r10,away_bullpen_whip_r10,home_win_r20,away_win_r20,home_run_diff_r20,away_run_diff_r20,home_runs_for_r20,away_runs_for_r20,home_runs_against_r20,away_runs_against_r20,home_bat_avg_r20,away_bat_avg_r20,home_bullpen_era_r20,away_bullpen_era_r20,home_bullpen_whip_r20,away_bullpen_whip_r20,home_bullpen_pitches_r3,away_bullpen_pitches_r3,home_home_win_r10,away_away_win_r10,h2h_home_win_r10,park_total_factor,home_starter_starts,home_starter_era_r5,home_starter_whip_r5,home_starter_k9_r5,home_starter_bb9_r5,home_starter_hr9_r5,home_starter_last_np,home_starter_days_rest,away_starter_starts,away_starter_era_r5,away_starter_whip_r5,away_starter_k9_r5,away_starter_bb9_r5,away_starter_hr9_r5,away_starter_last_np,away_starter_days_rest,diff_win_r5,diff_win_r10,diff_win_r20,diff_run_diff_r5,diff_run_diff_r10,diff_run_diff_r20,diff_runs_for_r5,diff_runs_for_r10,diff_runs_for_r20,diff_runs_against_r5,diff_runs_against_r10,diff_runs_against_r20,diff_bat_avg_r5,diff_bat_avg_r10,diff_bullpen_era_r5,diff_bullpen_era_r10,diff_bullpen_whip_r5,diff_bullpen_whip_r10,diff_bullpen_pitches_r3,diff_days_rest,diff_starter_era_r5,diff_starter_whip_r5,diff_starter_k9_r5,diff_starter_bb9_r5,diff_starter_hr9_r5,diff_starter_last_np,diff_starter_days_rest,diff_starter_starts,result,total_runs
20260630-Samsung_Lions-NC_Dinos,2026-06-30 18:30:00,2026,Samsung Lions,NC Dinos,13.0,7.0,Final,창원,오러클린,테일러,363,364,0.39619177554041785,2.0,2.0,0.6,0.8,3.2,3.4,6.4,6.6,3.2,3.2,0.25157010172490046,0.28123574454219613,13.5,7.821428571428572,1.75,1.4214285714285715,0.5,0.65,1.6,1.3,5.7,5.0,4.1,3.7,0.27060045051655957,0.2555121460787845,11.813445378151261,6.835714285714286,1.8937908496732025,1.3372710622710624,0.55,0.625,1.0,1.05,5.55,4.85,4.55,3.8,0.29187912021001955,0.2584370773410862,9.616980446024563,6.257142857142858,1.9222719002130768,2.181514319014319,62.333333333333336,53.666666666666664,0.7,0.35,0.2,1.0285285285285286,14,2.2736842105263158,1.0421052631578946,5.684210526315789,2.2736842105263158,0.28421052631578947,99.0,6.0,15,4.207792207792208,1.4805194805194806,9.467532467532468,5.610389610389611,1.051948051948052,91.0,6.0,-0.20000000000000007,-0.15000000000000002,-0.07499999999999996,-0.19999999999999973,0.30000000000000004,-0.050000000000000044,-0.1999999999999993,0.7000000000000002,0.7000000000000002,0.0,0.39999999999999947,0.75,-0.029665642817295668,0.01508830443777509,5.678571428571428,4.977731092436975,0.3285714285714285,0.5565197874021401,8.666666666666671,0.0,-1.934107997265892,-0.4384142173615859,-3.7833219412166788,-3.3367053998632956,-0.7677375256322625,8.0,0.0,-1.0,away,20.0
20260701-KT_Wiz-Hanwha_Eagles,2026-07-01 18:30:00,2026,KT Wiz,Hanwha Eagles,7.0,4.0,Final,대전,소형준,박준영,364,364,0.5530972430185234,3.0,3.0,0.6,0.2,2.0,-1.6,5.6,4.8,3.6,6.4,0.26733645792469324,0.2732793522267207,4.132941176470588,15.814285714285717,1.571372549019608,2.817142857142857,0.55,0.3,0.9,-1.1,4.5,5.6,3.6,6.7,0.24715037181948946,0.2757088306568981,3.5828351988568707,13.129569327731094,1.72354052552195,2.438963585434174,0.475,0.5,0.6,-0.2,4.45,5.3,3.85,5.5,0.24618802650052646,0.27017174588618564,6.69310968859671,11.134753901560625,1.962353451502058,2.1536484593837537,52.666666666666664,54.0,0.55,0.4,0.35,1.0984621529858198,8,4.695652173913043,1.0,8.608695652173914,2.739130434782609,1.9565217391304348,48.0,6.0,33,3.4615384615384617,1.5769230769230769,6.923076923076923,2.423076923076923,0.0,89.0,6.0,0.39999999999999997,0.25000000000000006,-0.025000000000000022,3.6,2.0,0.8,0.7999999999999998,-1.0999999999999996,-0.8499999999999996,-2.8000000000000003,-3.1,-1.65,-0.005942894302027435,-0.02855845883740865,-11.681344537815129,-9.546734128874224,-1.2457703081232492,-0.7154230599122238,-1.3333333333333357,0.0,1.2341137123745813,-0.5769230769230769,1.6856187290969906,0.31605351170568596,1.9565217391304348,-41.0,0.0,-25.0,away,11.0
20260701-LG_Twins-Kiwoom_Heroes,2026-07-01 18:30:00,2026,LG Twins,Kiwoom Heroes,10.0,4.0,Final,고척,함덕주,알칸타라,368,366,0.28796155592754696,1.0,1.0,0.4,0.2,-2.2,-3.0,3.8,5.0,6.0,8.0,0.22620967741935485,0.2620242914979757,27.91071428571429,7.078125,3.644047619047619,1.7125,0.2,0.6,-3.2,-0.3,3.0,4.7,6.2,5.0,0.2351941651538426,0.25208226028406344,16.34072629051621,6.8187500000000005,2.533494397759104,1.6229166666666663,0.35,0.6,-1.6,0.85,2.95,5.7,4.55,4.85,0.23110771888346598,0.26683193507064495,12.018083387201035,7.051648351648352,2.2701995798319325,1.6277976190476189,70.66666666666667,79.0,0.4,0.3,0.5,0.8363291392051129,46,3.0,1.0,7.636363636363637,1.6363636363636365,0.8181818181818182,92.0,6.0,0,,,,,,,,0.2,-0.39999999999999997,-0.25,0.7999999999999998,-2.9000000000000004,-2.45,-1.2000000000000002,-1.7000000000000002,-2.75,-2.0,1.2000000000000002,-0.2999999999999998,-0.03581461407862083,-0.016888095130220854,20.83258928571429,9.521976290516207,1.931547619047619,0.9105777310924377,-8.333333333333329,0.0,,,,,,,,46.0,away,14.0
20260701-Lotte_Giants-Doosan_Bears,2026-07-01 18:30:00,2026,Lotte Giants,Doosan Bears,5.0,2.0,Final,잠실,로드리게스,벤자민,367,365,0.6015240719824334,1.0,1.0,0.8,0.4,0.8,-1.8,4.4,4.6,3.6,6.4,0.26891776496893294,0.24400132275132275,9.977272727272728,23.625,1.7666666666666668,2.7600000000000002,0.5,0.7,-0.1,0.4,3.8,4.6,3.9,4.2,0.27999908207639523,0.23820435288361255,7.540298986727559,13.620535714285715,1.6908424908424908,2.3210714285714285,0.5,0.575,-0.1,0.4,3.8,5.15,3.9,4.75,0.27877030698638283,0.2612410107314721,6.558978521478522,12.391233766233768,1.4202380952380953,2.3317327409432673,57.333333333333336,68.0,0.6,0.65,0.7,0.9046052631578947,40,3.333333333333333,1.2592592592592593,8.666666666666666,3.333333333333333,0.6666666666666666,97.0,6.0,14,4.743243243243243,1.2567567567567568,12.77027027027027,2.9189189189189184,1.8243243243243241,113.0,7.0,0.4,-0.19999999999999996,-0.07499999999999996,2.6,-0.5,-0.5,-0.1999999999999993,-0.7999999999999998,-1.3500000000000005,-2.8000000000000003,-0.30000000000000027,-0.8500000000000001,0.02491644221761019,0.04179472919278268,-13.647727272727272,-6.080236727558156,-0.9933333333333334,-0.6302289377289376,-10.666666666666664,0.0,-1.40990990990991,0.0025025025025025016,-4.103603603603604,0.4144144144144146,-1.1576576576576576,-16.0,-1.0,26.0,away,7.0
20260701-SSG_Landers-KIA_Tigers,2026-07-01 18:30:00,2026,SSG Landers,KIA Tigers,6.0,6.0,Final,광주,김민준,양현종,367,366,0.7820307678357029,1.0,1.0,0.6,0.0,3.0,-5.8,6.8,3.2,3.8,9.0,0.26818840908632413,0.25340049656226127,28.0,13.75714285714286,3.9,2.030283400809717,0.7,0.3,3.9,-3.4,8.2,4.5,4.3,7.9,0.30615272446753566,0.2649048214857038,15.581632653061224,10.610204081632656,2.7523809523809524,2.137194481931324,0.6,0.275,1.3,-2.75,5.75,4.45,4.45,7.2,0.27193834656015703,0.25796558005536335,12.278453689167975,10.542107892107891,2.4380494505494505,2.0032634955072632,46.333333333333336,78.66666666666667,0.6,0.4,0.6,0.9247258225324029,73,3.2837837837837838,1.5,4.378378378378378,5.472972972972973,0.7297297297297296,84.0,7.0,3,5.538461538461538,1.6923076923076923,5.538461538461538,6.923076923076923,0.0,87.0,7.0,0.6,0.39999999999999997,0.32499999999999996,8.8,7.3,4.05,3.5999999999999996,3.6999999999999993,1.2999999999999998,-5.2,-3.6000000000000005,-2.75,0.014787912524062863,0.04124790298183184,14.24285714285714,4.971428571428568,1.869716599190283,0.6151864704496282,-32.333333333333336,0.0,-2.2546777546777546,-0.1923076923076923,-1.1600831600831603,-1.4501039501039505,0.7297297297297296,-3.0,0.0,70.0,draw,12.0
20260701-Samsung_Lions-NC_Dinos,2026-07-01 18:30:00,2026,Samsung Lions,NC Dinos,5.0,10.0,Final,창원,후라도,토다,364,365,0.3643869708996199,1.0,1.0,0.6,1.0,2.4,5.0,7.2,9.2,4.8,4.2,0.2763061499903605,0.3256995631995632,22.5,7.821428571428572,2.55,1.539075630252101,0.4,0.65,0.4,1.8,5.8,5.9,5.4,4.1,0.27423982189786644,0.26484082960101635,15.844537815126051,6.835714285714286,2.6715686274509802,1.3576330532212886,0.55,0.625,0.75,1.3,5.7,5.35,4.95,4.05,0.29889033815873745,0.26318413208814095,11.866980446024565,6.257142857142858,2.227827455768632,2.110926083720201,77.33333333333333,73.0,0.6,0.45,0.2,1.0410440326758317,14,4.821428571428571,1.3928571428571428,7.7142857142857135,1.9285714285714284,1.2857142857142856,93.0,6.0,75,4.064516129032258,1.4838709677419355,4.064516129032258,2.32258064516129,0.29032258064516125,103.0,6.0,-0.4,-0.25,-0.07499999999999996,-2.6,-1.4,-0.55,-1.9999999999999991,-0.10000000000000053,0.35000000000000053,0.5999999999999996,1.3000000000000007,0.9000000000000004,-0.04939341320920271,0.009398992296850095,14.678571428571427,9.008823529411764,1.010924369747899,1.3139355742296916,4.333333333333329,0.0,0.7569124423963132,-0.0910138248847927,3.6497695852534555,-0.39400921658986165,0.9953917050691243,-10.0,0.0,-61.0,home,15.0
20260702-KT_Wiz-Hanwha_Eagles,2026-07-02 18:30:00,2026,KT Wiz,Hanwha Eagles,3.0,14.0,Final,대전,오원석,왕옌청,365,365,0.5138145275819873,1.0,1.0,0.6,0.4,2.4,-0.8,6.0,5.4,3.6,6.2,0.2747228215610568,0.28035005929742773,5.340000000000001,14.965714285714288,1.4866666666666668,2.96,0.55,0.4,1.2,-0.7,4.9,6.2,3.7,6.9,0.25340037181948943,0.2873575761766114,4.370335198856871,14.200997899159665,1.6635405255219495,2.477058823529412,0.425,0.55,0.2,0.0,4.3,5.4,4.1,5.4,0.2424196441475853,0.26919576991020966,6.986458996554087,11.532713085234095,2.0656867848353917,2.122696078431373,62.333333333333336,49.0,0.45,0.4,0.25,1.096054204862495,16,4.5,1.7727272727272727,7.363636363636364,5.7272727272727275,0.8181818181818182,93.0,6.0,64,7.434782608695652,1.8695652173913044,9.782608695652174,4.304347826086957,1.5652173913043477,91.0,6.0,0.19999999999999996,0.15000000000000002,-0.12500000000000006,3.2,1.9,0.2,0.5999999999999996,-1.2999999999999998,-1.1000000000000005,-2.6,-3.2,-1.3000000000000007,-0.005627237736370916,-0.03395720435712196,-9.625714285714288,-9.830662700302794,-1.4733333333333332,-0.8135182980074627,13.333333333333336,0.0,-2.9347826086956523,-0.09683794466403173,-2.4189723320158096,1.4229249011857705,-0.7470355731225294,2.0,0.0,-48.0,home,17.0
20260702-LG_Twins-Kiwoom_Heroes,2026-07-02 18:30:00,2026,LG Twins,Kiwoom Heroes,7.0,5.0,Final,고척,임찬규,배동현,369,367,0.26826616270254366,1.0,1.0,0.4,0.4,-2.4,-0.4,3.8,5.8,6.2,6.2,0.2375,0.2636437246963562,27.28571428571429,5.728125,3.5857142857142854,1.5425,0.2,0.6,-3.7,0.2,3.3,5.4,7.0,5.2,0.23595174091141832,0.26580406479534163,16.17313550420168,6.358928571428572,2.7168277310924367,1.7879166666666666,0.3,0.65,-2.05,1.2,2.95,5.9,5.0,4.7,0.22890183653052487,0.2708567028725025,12.23107743097239,7.198763736263737,2.322580532212885,1.6821726190476192,84.33333333333333,89.66666666666667,0.3,0.3,0.5,0.8582089552238805,10,6.932432432432433,1.5000000000000002,6.2027027027027035,2.1891891891891895,0.7297297297297298,75.0,6.0,66,2.032258064516129,1.096774193548387,4.064516129032258,2.903225806451613,0.0,88.0,6.0,0.0,-0.39999999999999997,-0.35000000000000003,-2.0,-3.9000000000000004,-3.25,-2.0,-2.1000000000000005,-2.95,0.0,1.7999999999999998,0.2999999999999998,-0.02614372469635623,-0.02985232388392331,21.557589285714286,9.81420693277311,2.0432142857142854,0.9289110644257701,-5.333333333333343,0.0,4.900174367916304,0.4032258064516132,2.1381865736704455,-0.7140366172624235,0.7297297297297298,-13.0,0.0,-56.0,away,12.0
20260702-Lotte_Giants-Doosan_Bears,2026-07-02 18:30:00,2026,Lotte Giants,Doosan Bears,3.0,8.0,Final,잠실,나균안,곽빈,368,366,0.5597313874855196,1.0,1.0,0.6,0.6,-0.2,0.0,3.8,5.2,4.0,5.2,0.260730630466009,0.26403337403337407,11.0,17.03571428571429,1.9575757575757577,2.857142857142857,0.5,0.7,-0.3,0.6,3.8,4.9,4.1,4.3,0.28180829260271106,0.24660399921429335,7.82503434065934,11.667857142857144,1.8362970362970361,2.224642857142857,0.5,0.625,-0.1,0.6,3.85,5.0,3.95,4.4,0.28123741224954074,0.2582078650153995,6.855269730269731,12.391233766233768,1.5179653679653682,2.2978981544771018,74.0,62.666666666666664,0.5,0.65,0.6,0.8853959411062475,64,1.840909090909091,1.2613636363636365,10.431818181818183,3.0681818181818183,0.6136363636363638,95.0,6.0,54,5.57608695652174,1.532608695652174,7.923913043478261,2.9347826086956523,1.4673913043478262,97.0,6.0,0.0,-0.19999999999999996,-0.125,-0.2,-0.8999999999999999,-0.7,-1.4000000000000004,-1.1000000000000005,-1.15,-1.2000000000000002,-0.20000000000000018,-0.4500000000000002,-0.0033027435673650962,0.03520429338841771,-6.035714285714288,-3.842822802197804,-0.8995670995670995,-0.3883458208458208,11.333333333333336,0.0,-3.7351778656126493,-0.2712450592885376,2.5079051383399227,0.13339920948616601,-0.8537549407114624,-2.0,0.0,10.0,home,11.0
20260702-SSG_Landers-KIA_Tigers,2026-07-02 18:30:00,2026,SSG Landers,KIA Tigers,7.0,8.0,Final,광주,베니지아노,네일,368,367,0.7707586983841238,1.0,1.0,0.5,0.1,2.0,-4.8,6.2,3.0,4.2,7.8,0.2586645995625146,0.2450671632289279,25.75,8.275939849624061,4.15,1.7235164835164838,0.65,0.35,3.1,-2.8,7.7,4.8,4.6,7.6,0.2972241530389642,0.27131507789596027,16.760204081632654,9.639191729323308,2.960714285714286,2.112948717948718,0.575,0.25,1.25,-3.1,5.7,4.4,4.45,7.5,0.2657112403330508,0.26056974672203,12.117739403453688,9.992107704325749,2.4505494505494503,2.0503549082496453,60.333333333333336,93.0,0.55,0.35,0.55,0.9307186940075652,69,1.7419354838709677,1.064516129032258,7.548387096774194,3.1935483870967745,0.29032258064516125,92.0,7.0,15,7.305882352941176,1.6588235294117648,9.847058823529412,4.447058823529412,1.9058823529411764,104.0,7.0,0.4,0.30000000000000004,0.32499999999999996,6.8,5.9,4.35,3.2,2.9000000000000004,1.2999999999999998,-3.5999999999999996,-3.0,-3.05,0.013597436333586677,0.025909075143003946,17.47406015037594,7.1210123523093465,2.4264835164835166,0.8477655677655678,-32.666666666666664,0.0,-5.563946869070208,-0.5943074003795068,-2.2986717267552184,-1.2535104364326375,-1.615559772296015,-12.0,0.0,54.0,home,15.0
20260702-Samsung_Lions-NC_Dinos,2026-07-02 18:30:00,2026,Samsung Lions,NC Dinos,6.0,1.0,Final,창원,김백산,김태경,365,366,0.4130245185529461,1.0,1.0,0.6,0.8,2.2,2.6,7.6,7.6,5.4,5.0,0.2673278218169859,0.28138138138138136,22.5,21.321428571428573,2.5166666666666666,2.5390756302521007,0.4,0.6,0.3,1.3,5.9,6.1,5.6,4.8,0.2681312246127986,0.262538198022069,15.844537815126051,17.035714285714285,2.4377450980392155,1.990966386554622,0.55,0.625,0.85,1.1,5.8,5.3,4.95,4.2,0.2999152935954576,0.25755913208814096,12.741251395663163,11.271428571428572,2.1907904187315954,2.3394975122916297,71.0,77.33333333333333,0.6,0.45,0.3,1.0553237981724275,10,6.4799999999999995,1.6199999999999999,6.4799999999999995,5.3999999999999995,2.16,59.0,6.0,0,,,,,,,,-0.20000000000000007,-0.19999999999999996,-0.07499999999999996,-0.3999999999999999,-1.0,-0.2500000000000001,0.0,-0.1999999999999993,0.5,0.40000000000000036,0.7999999999999998,0.75,-0.014053559564395468,0.005593026590729577,1.178571428571427,-1.1911764705882337,-0.022408963585434094,0.44677871148459336,-6.333333333333329,0.0,,,,,,,,10.0,away,7.0
20260703-Doosan_Bears-Kiwoom_Heroes,2026-07-03 18:30:00,2026,Doosan Bears,Kiwoom Heroes,5.0,6.0,Final,고척,잭로그,하영민,370,369,0.29531605837661795,1.0,1.0,0.4,0.6,-1.4,0.6,4.0,4.8,5.4,4.2,0.24117647058823527,0.28674048268275776,7.035714285714286,12.375,1.3857142857142857,2.1492424242424244,0.2,0.6,-3.3,0.4,3.7,4.4,7.0,4.0,0.22876219842775822,0.29542173798086224,15.660267857142857,7.825034340659341,2.640357142857143,1.9487970362970362,0.25,0.5,-2.2,0.1,2.85,3.95,5.05,3.85,0.22209069101968892,0.28494397595610443,12.23107743097239,7.127747252747253,2.322580532212885,1.5635010822510824,67.33333333333333,60.666666666666664,0.2,0.5,0.4,0.8763654419066533,67,2.963414634146341,1.2073170731707317,8.560975609756097,2.963414634146341,0.0,96.0,6.0,44,5.014285714285714,1.4142857142857144,4.628571428571429,2.3142857142857145,1.9285714285714288,93.0,6.0,-0.19999999999999996,-0.39999999999999997,-0.25,-2.0,-3.6999999999999997,-2.3000000000000003,-0.7999999999999998,-0.7000000000000002,-1.1,1.2000000000000002,3.0,1.1999999999999997,-0.04556401209452249,-0.06665953955310402,-5.339285714285714,7.835233516483516,-0.7635281385281387,0.6915601065601067,6.666666666666664,0.0,-2.0508710801393732,-0.2069686411149827,3.932404181184668,0.6491289198606265,-1.9285714285714288,3.0,0.0,23.0,home,11.0
20260703-Hanwha_Eagles-LG_Twins,2026-07-03 18:30:00,2026,Hanwha Eagles,LG Twins,8.0,1.0,Final,잠실,화이트,웰스,368,366,0.601705126837117,1.0,1.0,0.6,0.8,0.2,5.0,6.8,8.2,6.6,3.2,0.28310318415581576,0.31803109223774856,5.728125,4.890000000000001,1.7225000000000001,1.4033333333333335,0.6,0.6,0.2,2.3,5.7,6.0,5.5,3.7,0.26794758762851967,0.2779116500149782,6.358928571428572,4.391969814241486,1.7779166666666666,1.6270020639834883,0.65,0.425,1.0,0.7,5.85,4.55,4.85,3.85,0.2720852041010038,0.24792203649208297,7.611160714285714,6.538150725877395,1.677172619047619,2.001870995361707,68.33333333333333,66.33333333333333,0.8,0.4,0.4,0.8841645142062388,17,5.014285714285714,1.5857142857142859,7.714285714285715,3.4714285714285715,1.9285714285714288,70.0,6.0,39,3.375,1.2613636363636365,6.136363636363637,1.840909090909091,0.6136363636363638,101.0,6.0,-0.20000000000000007,0.0,0.22500000000000003,-4.8,-2.0999999999999996,0.30000000000000004,-1.3999999999999995,-0.2999999999999998,1.2999999999999998,3.3999999999999995,1.7999999999999998,0.9999999999999996,-0.0349279080819328,-0.009964062386458528,0.8381249999999998,1.9669587571870855,0.3191666666666666,0.15091460268317825,2.0,0.0,1.6392857142857142,0.3243506493506494,1.5779220779220786,1.6305194805194805,1.314935064935065,-31.0,0.0,-22.0,away,9.0
20260703-Lotte_Giants-KT_Wiz,2026-07-03 18:30:00,2026,Lotte Giants,KT Wiz,4.0,0.0,Final,수원,김진욱,로건,366,367,0.5482755453930684,1.0,1.0,0.2,0.4,-4.0,-1.2,3.6,5.2,7.6,6.4,0.24972734867471713,0.2681728075845723,15.544285714285715,15.308035714285715,3.122857142857143,3.2321428571428568,0.4,0.6,-1.0,-0.5,6.2,4.5,7.2,5.0,0.286601273655603,0.23385890117507765,13.919747899159665,11.410714285714286,2.5037254901960786,2.462142857142857,0.5,0.625,-0.75,0.4,5.2,4.9,5.95,4.5,0.2691957699102097,0.2522857664462421,11.436284513805523,12.164610389610392,2.1076960784313727,2.4324675324675327,78.66666666666667,43.666666666666664,0.6,0.65,0.5,1.1304909560723515,33,5.023255813953488,1.1511627906976745,11.30232558139535,1.5697674418604652,2.197674418604651,89.0,6.0,38,3.068181818181818,1.2613636363636362,6.4431818181818175,3.068181818181818,1.227272727272727,105.0,6.0,-0.2,-0.19999999999999996,-0.125,-2.8,-0.5,-1.15,-1.6,1.7000000000000002,0.2999999999999998,1.1999999999999993,2.2,1.4500000000000002,-0.01844545890985516,0.05274237248052535,0.23625000000000007,2.5090336134453786,-0.10928571428571354,0.04158263305322141,35.00000000000001,0.0,1.9550739957716705,-0.11020084566596178,4.859143763213532,-1.4984143763213527,0.970401691331924,-16.0,0.0,-5.0,away,4.0
20260703-NC_Dinos-KIA_Tigers,2026-07-03 18:30:00,2026,NC Dinos,KIA Tigers,11.0,3.0,Final,광주,구창모,황동하,369,366,0.6531175815741701,1.0,1.0,0.7,0.4,2.4,-0.2,7.4,5.6,5.0,5.8,0.30741459956251455,0.24399448848365254,26.75,18.0,4.083333333333334,2.716666666666667,0.75,0.4,3.3,0.5,7.6,5.5,4.3,5.0,0.3055168359657935,0.2572221337037076,15.688775510204081,16.28571428571429,2.8023809523809526,2.408333333333333,0.575,0.5,1.2,0.55,5.8,5.5,4.6,4.95,0.2735900282118387,0.28631168999185397,11.582025117739404,13.286705941117708,2.4088827838827838,2.2278274557686326,71.33333333333333,75.66666666666667,0.65,0.5,0.3,0.9268487143711381,34,3.4225352112676055,1.436619718309859,6.845070422535211,4.943661971830985,0.38028169014084506,96.0,7.0,17,1.6875,0.84375,9.84375,1.96875,0.84375,91.0,6.0,0.29999999999999993,0.35,0.07499999999999996,2.6,2.8,0.6499999999999999,1.8000000000000007,2.0999999999999996,0.2999999999999998,-0.7999999999999998,-0.7000000000000002,-0.35000000000000053,0.063420111078862,0.048294702262085876,8.75,-0.5969387755102069,1.3666666666666671,0.3940476190476194,-4.333333333333343,0.0,1.7350352112676055,0.592869718309859,-2.998679577464789,2.974911971830985,-0.46346830985915494,5.0,1.0,17.0,away,14.0
20260703-Samsung_Lions-SSG_Landers,2026-07-03 18:30:00,2026,Samsung Lions,SSG Landers,6.0,4.0,Final,문학,원태인,해치,368,367,0.24574133163683673,1.0,1.0,0.1,0.8,-3.6,2.0,4.0,7.0,7.6,5.0,0.2536796034203155,0.2732114467408585,8.275939849624061,16.666071428571428,2.0663736263736268,2.519075630252101,0.25,0.7,-3.6,2.4,4.3,6.3,7.9,3.9,0.27212479449515053,0.26476636201493886,11.299906015037596,16.032857142857146,2.241520146520147,1.9095378151260505,0.25,0.675,-2.85,1.5,4.65,5.5,7.5,4.0,0.26575315980017994,0.26170351711487894,11.194334049409235,10.866428571428573,2.1467322151532677,2.30949751229163,87.66666666666667,82.0,0.35,0.55,0.5,1.0178180370296637,3,6.1875,1.5625,6.1875,3.375,0.5625,93.0,7.0,67,3.4534883720930227,1.6744186046511627,8.162790697674419,3.767441860465116,0.627906976744186,104.0,6.0,-0.7000000000000001,-0.44999999999999996,-0.42500000000000004,-5.6,-6.0,-4.35,-3.0,-2.0,-0.8499999999999996,2.5999999999999996,4.0,3.5,-0.01953184332054303,0.007358432480211674,-8.390131578947367,-4.73295112781955,-0.45270200387847437,0.3319823313940966,5.666666666666671,0.0,2.7340116279069773,-0.11191860465116266,-1.975290697674419,-0.39244186046511587,-0.06540697674418605,-11.0,1.0,-64.0,away,10.0
20260704-Doosan_Bears-Kiwoom_Heroes,2026-07-04 18:00:00,2026,Doosan Bears,Kiwoom Heroes,8.0,5.0,Final,고척,최승용,박준현,371,370,0.3330409945986573,1.0,1.0,0.4,0.4,-1.6,-1.0,4.6,4.2,6.2,5.2,0.27242647058823527,0.2582682604605355,6.776785714285714,12.65625,1.5523809523809524,2.6492424242424244,0.3,0.6,-2.9,0.9,4.0,4.6,6.9,3.7,0.2381371984277582,0.28558942090769157,16.129017857142856,9.19110576923077,2.6986904761904764,2.2130827505827506,0.3,0.5,-2.05,0.15,3.05,4.15,5.1,4.0,0.22711602885752677,0.2867905668651954,12.016791716686674,7.617920540997464,2.2392471988795517,1.713501082251082,60.333333333333336,68.33333333333333,0.2,0.4,0.4,0.9033739269315233,9,3.506493506493506,1.4805194805194803,8.064935064935064,6.311688311688312,0.35064935064935066,102.0,11.0,43,7.662162162162161,1.662162162162162,5.837837837837837,3.6486486486486482,2.189189189189189,80.0,6.0,0.0,-0.3,-0.2,-0.6000000000000001,-3.8,-2.1999999999999997,0.39999999999999947,-0.5999999999999996,-1.1000000000000005,1.0,3.2,1.0999999999999996,0.014158210127699744,-0.04745222247993336,-5.879464285714286,6.9379120879120855,-1.096861471861472,0.4856077256077258,-7.999999999999993,0.0,-4.155668655668656,-0.1816426816426817,2.227097227097227,2.6630396630396636,-1.8385398385398384,22.0,5.0,-34.0,away,13.0
20260704-Hanwha_Eagles-LG_Twins,2026-07-04 18:00:00,2026,Hanwha Eagles,LG Twins,3.0,5.0,Final,잠실,에르난데스,장현식,369,367,0.5489527900101646,1.0,1.0,0.4,0.8,-1.4,5.0,5.4,8.0,6.8,3.0,0.2761101771628087,0.3106361342545553,12.853125,5.25,2.4225000000000003,1.6633333333333333,0.5,0.6,-1.1,2.4,4.9,5.8,6.0,3.4,0.2629622503851179,0.2786259357292639,10.216071428571428,4.776838235294118,2.0029166666666667,1.750686274509804,0.6,0.475,0.55,1.15,5.5,4.75,4.95,3.6,0.27009656773736745,0.25017311874316517,10.011160714285714,6.4022740108189025,1.7821726190476188,2.062585281075993,76.66666666666667,57.0,0.7,0.4,0.4,0.8624127617148555,3,4.378378378378378,1.6216216216216215,3.6486486486486482,4.378378378378378,0.7297297297297296,61.0,6.0,37,4.333333333333333,1.3333333333333333,5.0,3.0,1.6666666666666665,64.0,10.0,-0.4,-0.09999999999999998,0.125,-6.4,-3.5,-0.5999999999999999,-2.5999999999999996,-0.8999999999999995,0.75,3.8,2.6,1.35,-0.03452595709174655,-0.015663685344146028,7.603125,5.43923319327731,0.759166666666667,0.2522303921568627,19.66666666666667,0.0,0.04504504504504503,0.28828828828828823,-1.3513513513513518,1.378378378378378,-0.9369369369369369,-3.0,-4.0,-34.0,home,8.0
