game_id,game_date,season,away,home,away_score,home_score,status,stadium,note
20260611-KIA_Tigers-Hanwha_Eagles,2026-06-11 18:30:00,2026,KIA Tigers,Hanwha Eagles,1.0,5.0,Final,대전,-
20260611-NC_Dinos-Kiwoom_Heroes,2026-06-11 18:30:00,2026,NC Dinos,Kiwoom Heroes,3.0,2.0,Final,고척,-
20260611-SSG_Landers-LG_Twins,2026-06-11 18:30:00,2026,SSG Landers,LG Twins,1.0,15.0,Final,잠실,-
20260611-Samsung_Lions-KT_Wiz,2026-06-11 18:30:00,2026,Samsung Lions,KT Wiz,8.0,1.0,Final,수원,-
20260612-Doosan_Bears-KIA_Tigers,2026-06-12 18:30:00,2026,Doosan Bears,KIA Tigers,4.0,2.0,Final,광주,-
20260612-Hanwha_Eagles-Kiwoom_Heroes,2026-06-12 18:30:00,2026,Hanwha Eagles,Kiwoom Heroes,3.0,4.0,Final,고척,-
20260612-Lotte_Giants-LG_Twins,2026-06-12 18:30:00,2026,Lotte Giants,LG Twins,16.0,5.0,Final,잠실,-
20260612-NC_Dinos-KT_Wiz,2026-06-12 18:30:00,2026,NC Dinos,KT Wiz,2.0,3.0,Final,수원,-
20260612-SSG_Landers-Samsung_Lions,2026-06-12 18:30:00,2026,SSG Landers,Samsung Lions,5.0,3.0,Final,대구,-
20260613-Doosan_Bears-KIA_Tigers,2026-06-13 17:00:00,2026,Doosan Bears,KIA Tigers,1.0,2.0,Final,광주,-
20260613-Hanwha_Eagles-Kiwoom_Heroes,2026-06-13 17:00:00,2026,Hanwha Eagles,Kiwoom Heroes,1.0,3.0,Final,고척,-
20260613-Lotte_Giants-LG_Twins,2026-06-13 17:00:00,2026,Lotte Giants,LG Twins,3.0,5.0,Final,잠실,-
20260613-NC_Dinos-KT_Wiz,2026-06-13 17:00:00,2026,NC Dinos,KT Wiz,9.0,11.0,Final,수원,-
20260613-SSG_Landers-Samsung_Lions,2026-06-13 17:00:00,2026,SSG Landers,Samsung Lions,6.0,7.0,Final,대구,-
20260614-Hanwha_Eagles-Kiwoom_Heroes,2026-06-14 14:00:00,2026,Hanwha Eagles,Kiwoom Heroes,2.0,3.0,Final,고척,-
20260614-Doosan_Bears-KIA_Tigers,2026-06-14 17:00:00,2026,Doosan Bears,KIA Tigers,8.0,1.0,Final,광주,-
20260614-Lotte_Giants-LG_Twins,2026-06-14 17:00:00,2026,Lotte Giants,LG Twins,1.0,6.0,Final,잠실,-
20260614-NC_Dinos-KT_Wiz,2026-06-14 17:00:00,2026,NC Dinos,KT Wiz,,,Postponed,수원,우천취소
20260614-SSG_Landers-Samsung_Lions,2026-06-14 17:00:00,2026,SSG Landers,Samsung Lions,8.0,10.0,Final,대구,-
20260616-Hanwha_Eagles-NC_Dinos,2026-06-16 18:30:00,2026,Hanwha Eagles,NC Dinos,5.0,6.0,Final,창원,-
20260616-KT_Wiz-Doosan_Bears,2026-06-16 18:30:00,2026,KT Wiz,Doosan Bears,6.0,2.0,Final,잠실,-
20260616-Kiwoom_Heroes-Samsung_Lions,2026-06-16 18:30:00,2026,Kiwoom Heroes,Samsung Lions,1.0,4.0,Final,대구,-
20260616-LG_Twins-KIA_Tigers,2026-06-16 18:30:00,2026,LG Twins,KIA Tigers,8.0,2.0,Final,광주,-
20260616-Lotte_Giants-SSG_Landers,2026-06-16 18:30:00,2026,Lotte Giants,SSG Landers,10.0,6.0,Final,문학,-
20260617-Hanwha_Eagles-NC_Dinos,2026-06-17 18:30:00,2026,Hanwha Eagles,NC Dinos,4.0,5.0,Final,창원,-
20260617-KT_Wiz-Doosan_Bears,2026-06-17 18:30:00,2026,KT Wiz,Doosan Bears,8.0,1.0,Final,잠실,-
20260617-Kiwoom_Heroes-Samsung_Lions,2026-06-17 18:30:00,2026,Kiwoom Heroes,Samsung Lions,0.0,1.0,Final,대구,-
20260617-LG_Twins-KIA_Tigers,2026-06-17 18:30:00,2026,LG Twins,KIA Tigers,4.0,5.0,Final,광주,-
20260617-Lotte_Giants-SSG_Landers,2026-06-17 18:30:00,2026,Lotte Giants,SSG Landers,2.0,1.0,Final,문학,-
20260618-Hanwha_Eagles-NC_Dinos,2026-06-18 18:30:00,2026,Hanwha Eagles,NC Dinos,0.0,6.0,Final,창원,-
20260618-KT_Wiz-Doosan_Bears,2026-06-18 18:30:00,2026,KT Wiz,Doosan Bears,1.0,2.0,Final,잠실,-
20260618-Kiwoom_Heroes-Samsung_Lions,2026-06-18 18:30:00,2026,Kiwoom Heroes,Samsung Lions,3.0,4.0,Final,대구,-
20260618-LG_Twins-KIA_Tigers,2026-06-18 18:30:00,2026,LG Twins,KIA Tigers,2.0,4.0,Final,광주,-
20260618-Lotte_Giants-SSG_Landers,2026-06-18 18:30:00,2026,Lotte Giants,SSG Landers,2.0,2.0,Final,문학,-
20260619-Doosan_Bears-LG_Twins,2026-06-19 18:30:00,2026,Doosan Bears,LG Twins,2.0,3.0,Final,잠실,-
20260619-KIA_Tigers-KT_Wiz,2026-06-19 18:30:00,2026,KIA Tigers,KT Wiz,11.0,3.0,Final,수원,-
20260619-Lotte_Giants-Kiwoom_Heroes,2026-06-19 18:30:00,2026,Lotte Giants,Kiwoom Heroes,2.0,1.0,Final,고척,-
20260619-SSG_Landers-NC_Dinos,2026-06-19 18:30:00,2026,SSG Landers,NC Dinos,3.0,9.0,Final,창원,-
20260619-Samsung_Lions-Hanwha_Eagles,2026-06-19 18:30:00,2026,Samsung Lions,Hanwha Eagles,3.0,3.0,Final,대전,-
20260620-Doosan_Bears-LG_Twins,2026-06-20 17:00:00,2026,Doosan Bears,LG Twins,2.0,4.0,Final,잠실,-
20260620-KIA_Tigers-KT_Wiz,2026-06-20 17:00:00,2026,KIA Tigers,KT Wiz,9.0,10.0,Final,수원,-
20260620-Lotte_Giants-Kiwoom_Heroes,2026-06-20 17:00:00,2026,Lotte Giants,Kiwoom Heroes,7.0,1.0,Final,고척,-
20260620-SSG_Landers-NC_Dinos,2026-06-20 17:00:00,2026,SSG Landers,NC Dinos,12.0,5.0,Final,창원,-
20260620-Samsung_Lions-Hanwha_Eagles,2026-06-20 17:00:00,2026,Samsung Lions,Hanwha Eagles,4.0,10.0,Final,대전,-
20260621-Lotte_Giants-Kiwoom_Heroes,2026-06-21 14:00:00,2026,Lotte Giants,Kiwoom Heroes,6.0,3.0,Final,고척,-
20260621-Doosan_Bears-LG_Twins,2026-06-21 17:00:00,2026,Doosan Bears,LG Twins,3.0,9.0,Final,잠실,-
20260621-KIA_Tigers-KT_Wiz,2026-06-21 17:00:00,2026,KIA Tigers,KT Wiz,11.0,5.0,Final,수원,-
20260621-SSG_Landers-NC_Dinos,2026-06-21 17:00:00,2026,SSG Landers,NC Dinos,7.0,3.0,Final,창원,-
20260621-Samsung_Lions-Hanwha_Eagles,2026-06-21 17:00:00,2026,Samsung Lions,Hanwha Eagles,3.0,1.0,Final,대전,-
20260623-Doosan_Bears-Hanwha_Eagles,2026-06-23 18:30:00,2026,Doosan Bears,Hanwha Eagles,2.0,3.0,Final,대전,-
20260623-KIA_Tigers-Kiwoom_Heroes,2026-06-23 18:30:00,2026,KIA Tigers,Kiwoom Heroes,7.0,3.0,Final,고척,-
20260623-NC_Dinos-Lotte_Giants,2026-06-23 18:30:00,2026,NC Dinos,Lotte Giants,2.0,3.0,Final,사직,-
20260623-SSG_Landers-KT_Wiz,2026-06-23 18:30:00,2026,SSG Landers,KT Wiz,2.0,13.0,Final,수원,-
20260623-Samsung_Lions-LG_Twins,2026-06-23 18:30:00,2026,Samsung Lions,LG Twins,3.0,4.0,Final,잠실,-
20260624-Doosan_Bears-Hanwha_Eagles,2026-06-24 18:30:00,2026,Doosan Bears,Hanwha Eagles,7.0,2.0,Final,대전,-
20260624-KIA_Tigers-Kiwoom_Heroes,2026-06-24 18:30:00,2026,KIA Tigers,Kiwoom Heroes,10.0,3.0,Final,고척,-
20260624-NC_Dinos-Lotte_Giants,2026-06-24 18:30:00,2026,NC Dinos,Lotte Giants,3.0,5.0,Final,사직,-
20260624-SSG_Landers-KT_Wiz,2026-06-24 18:30:00,2026,SSG Landers,KT Wiz,5.0,4.0,Final,수원,-
20260624-Samsung_Lions-LG_Twins,2026-06-24 18:30:00,2026,Samsung Lions,LG Twins,0.0,2.0,Final,잠실,-
20260625-Doosan_Bears-Hanwha_Eagles,2026-06-25 18:30:00,2026,Doosan Bears,Hanwha Eagles,5.0,3.0,Final,대전,-
20260625-KIA_Tigers-Kiwoom_Heroes,2026-06-25 18:30:00,2026,KIA Tigers,Kiwoom Heroes,9.0,4.0,Final,고척,-
20260625-NC_Dinos-Lotte_Giants,2026-06-25 18:30:00,2026,NC Dinos,Lotte Giants,8.0,2.0,Final,사직,-
20260625-SSG_Landers-KT_Wiz,2026-06-25 18:30:00,2026,SSG Landers,KT Wiz,7.0,12.0,Final,수원,-
20260625-Samsung_Lions-LG_Twins,2026-06-25 18:30:00,2026,Samsung Lions,LG Twins,13.0,6.0,Final,잠실,-
20260626-Hanwha_Eagles-SSG_Landers,2026-06-26 18:30:00,2026,Hanwha Eagles,SSG Landers,9.0,2.0,Final,문학,-
20260626-KIA_Tigers-Doosan_Bears,2026-06-26 18:30:00,2026,KIA Tigers,Doosan Bears,2.0,3.0,Final,잠실,-
20260626-KT_Wiz-Samsung_Lions,2026-06-26 18:30:00,2026,KT Wiz,Samsung Lions,1.0,9.0,Final,대구,-
20260626-Kiwoom_Heroes-NC_Dinos,2026-06-26 18:30:00,2026,Kiwoom Heroes,NC Dinos,4.0,11.0,Final,창원,-
20260626-LG_Twins-Lotte_Giants,2026-06-26 18:30:00,2026,LG Twins,Lotte Giants,2.0,3.0,Final,사직,-
20260627-Hanwha_Eagles-SSG_Landers,2026-06-27 17:00:00,2026,Hanwha Eagles,SSG Landers,8.0,1.0,Final,문학,-
20260627-KIA_Tigers-Doosan_Bears,2026-06-27 17:00:00,2026,KIA Tigers,Doosan Bears,1.0,8.0,Final,잠실,-
20260627-KT_Wiz-Samsung_Lions,2026-06-27 17:00:00,2026,KT Wiz,Samsung Lions,3.0,4.0,Final,대구,-
20260627-Kiwoom_Heroes-NC_Dinos,2026-06-27 17:00:00,2026,Kiwoom Heroes,NC Dinos,3.0,1.0,Final,창원,-
20260627-LG_Twins-Lotte_Giants,2026-06-27 17:00:00,2026,LG Twins,Lotte Giants,8.0,7.0,Final,사직,-
20260628-Hanwha_Eagles-SSG_Landers,2026-06-28 17:00:00,2026,Hanwha Eagles,SSG Landers,6.0,3.0,Final,문학,-
20260628-KIA_Tigers-Doosan_Bears,2026-06-28 17:00:00,2026,KIA Tigers,Doosan Bears,12.0,1.0,Final,잠실,-
20260628-KT_Wiz-Samsung_Lions,2026-06-28 17:00:00,2026,KT Wiz,Samsung Lions,4.0,7.0,Final,대구,-
20260628-Kiwoom_Heroes-NC_Dinos,2026-06-28 17:00:00,2026,Kiwoom Heroes,NC Dinos,2.0,9.0,Final,창원,-
20260628-LG_Twins-Lotte_Giants,2026-06-28 17:00:00,2026,LG Twins,Lotte Giants,9.0,11.0,Final,사직,-
20260630-KT_Wiz-Hanwha_Eagles,2026-06-30 18:30:00,2026,KT Wiz,Hanwha Eagles,,,Postponed,대전,우천취소
20260630-LG_Twins-Kiwoom_Heroes,2026-06-30 18:30:00,2026,LG Twins,Kiwoom Heroes,0.0,6.0,Final,고척,-
20260630-Lotte_Giants-Doosan_Bears,2026-06-30 18:30:00,2026,Lotte Giants,Doosan Bears,0.0,5.0,Final,잠실,-
20260630-SSG_Landers-KIA_Tigers,2026-06-30 18:30:00,2026,SSG Landers,KIA Tigers,3.0,10.0,Final,광주,-
20260630-Samsung_Lions-NC_Dinos,2026-06-30 18:30:00,2026,Samsung Lions,NC Dinos,13.0,7.0,Final,창원,-
20260701-KT_Wiz-Hanwha_Eagles,2026-07-01 18:30:00,2026,KT Wiz,Hanwha Eagles,7.0,4.0,Final,대전,-
20260701-LG_Twins-Kiwoom_Heroes,2026-07-01 18:30:00,2026,LG Twins,Kiwoom Heroes,10.0,4.0,Final,고척,-
20260701-Lotte_Giants-Doosan_Bears,2026-07-01 18:30:00,2026,Lotte Giants,Doosan Bears,5.0,2.0,Final,잠실,-
20260701-SSG_Landers-KIA_Tigers,2026-07-01 18:30:00,2026,SSG Landers,KIA Tigers,6.0,6.0,Final,광주,-
20260701-Samsung_Lions-NC_Dinos,2026-07-01 18:30:00,2026,Samsung Lions,NC Dinos,5.0,10.0,Final,창원,-
20260702-KT_Wiz-Hanwha_Eagles,2026-07-02 18:30:00,2026,KT Wiz,Hanwha Eagles,3.0,14.0,Final,대전,-
20260702-LG_Twins-Kiwoom_Heroes,2026-07-02 18:30:00,2026,LG Twins,Kiwoom Heroes,7.0,5.0,Final,고척,-
20260702-Lotte_Giants-Doosan_Bears,2026-07-02 18:30:00,2026,Lotte Giants,Doosan Bears,3.0,8.0,Final,잠실,-
20260702-SSG_Landers-KIA_Tigers,2026-07-02 18:30:00,2026,SSG Landers,KIA Tigers,7.0,8.0,Final,광주,-
20260702-Samsung_Lions-NC_Dinos,2026-07-02 18:30:00,2026,Samsung Lions,NC Dinos,6.0,1.0,Final,창원,-
20260703-Doosan_Bears-Kiwoom_Heroes,2026-07-03 18:30:00,2026,Doosan Bears,Kiwoom Heroes,5.0,6.0,Final,고척,-
20260703-Hanwha_Eagles-LG_Twins,2026-07-03 18:30:00,2026,Hanwha Eagles,LG Twins,8.0,1.0,Final,잠실,-
20260703-Lotte_Giants-KT_Wiz,2026-07-03 18:30:00,2026,Lotte Giants,KT Wiz,4.0,0.0,Final,수원,-
20260703-NC_Dinos-KIA_Tigers,2026-07-03 18:30:00,2026,NC Dinos,KIA Tigers,11.0,3.0,Final,광주,-
20260703-Samsung_Lions-SSG_Landers,2026-07-03 18:30:00,2026,Samsung Lions,SSG Landers,6.0,4.0,Final,문학,-
20260704-Doosan_Bears-Kiwoom_Heroes,2026-07-04 18:00:00,2026,Doosan Bears,Kiwoom Heroes,8.0,5.0,Final,고척,-
20260704-Hanwha_Eagles-LG_Twins,2026-07-04 18:00:00,2026,Hanwha Eagles,LG Twins,3.0,5.0,Final,잠실,-
20260704-Lotte_Giants-KT_Wiz,2026-07-04 18:00:00,2026,Lotte Giants,KT Wiz,4.0,1.0,Final,수원,-
20260704-NC_Dinos-KIA_Tigers,2026-07-04 18:00:00,2026,NC Dinos,KIA Tigers,5.0,4.0,Final,광주,-
20260704-Samsung_Lions-SSG_Landers,2026-07-04 18:00:00,2026,Samsung Lions,SSG Landers,13.0,7.0,Final,문학,-
20260705-Doosan_Bears-Kiwoom_Heroes,2026-07-05 14:00:00,2026,Doosan Bears,Kiwoom Heroes,8.0,1.0,Final,고척,-
20260705-Hanwha_Eagles-LG_Twins,2026-07-05 18:00:00,2026,Hanwha Eagles,LG Twins,,,Postponed,잠실,그라운드사정
20260705-Lotte_Giants-KT_Wiz,2026-07-05 18:00:00,2026,Lotte Giants,KT Wiz,2.0,4.0,Final,수원,-
20260705-NC_Dinos-KIA_Tigers,2026-07-05 18:00:00,2026,NC Dinos,KIA Tigers,,,Postponed,광주,그라운드사정
20260705-Samsung_Lions-SSG_Landers,2026-07-05 18:00:00,2026,Samsung Lions,SSG Landers,13.0,3.0,Final,문학,-
20260707-KIA_Tigers-Lotte_Giants,2026-07-07 18:30:00,2026,KIA Tigers,Lotte Giants,2.0,10.0,Final,사직,-
20260707-Kiwoom_Heroes-KT_Wiz,2026-07-07 18:30:00,2026,Kiwoom Heroes,KT Wiz,0.0,3.0,Final,수원,-
20260707-LG_Twins-Samsung_Lions,2026-07-07 18:30:00,2026,LG Twins,Samsung Lions,2.0,9.0,Final,대구,-
20260707-NC_Dinos-Hanwha_Eagles,2026-07-07 18:30:00,2026,NC Dinos,Hanwha Eagles,9.0,6.0,Final,대전,-
20260707-SSG_Landers-Doosan_Bears,2026-07-07 18:30:00,2026,SSG Landers,Doosan Bears,4.0,2.0,Final,잠실,-
20260708-KIA_Tigers-Lotte_Giants,2026-07-08 18:30:00,2026,KIA Tigers,Lotte Giants,3.0,11.0,Final,사직,-
20260708-Kiwoom_Heroes-KT_Wiz,2026-07-08 18:30:00,2026,Kiwoom Heroes,KT Wiz,3.0,7.0,Final,수원,-
20260708-LG_Twins-Samsung_Lions,2026-07-08 18:30:00,2026,LG Twins,Samsung Lions,8.0,2.0,Final,대구,-
20260708-NC_Dinos-Hanwha_Eagles,2026-07-08 18:30:00,2026,NC Dinos,Hanwha Eagles,,,Postponed,대전,우천취소
20260708-SSG_Landers-Doosan_Bears,2026-07-08 18:30:00,2026,SSG Landers,Doosan Bears,3.0,7.0,Final,잠실,-
20260709-KIA_Tigers-Lotte_Giants,2026-07-09 18:30:00,2026,KIA Tigers,Lotte Giants,5.0,2.0,Final,사직,-
20260709-Kiwoom_Heroes-KT_Wiz,2026-07-09 18:30:00,2026,Kiwoom Heroes,KT Wiz,,,Postponed,수원,우천취소
20260709-LG_Twins-Samsung_Lions,2026-07-09 18:30:00,2026,LG Twins,Samsung Lions,5.0,6.0,Final,대구,-
20260709-NC_Dinos-Hanwha_Eagles,2026-07-09 18:30:00,2026,NC Dinos,Hanwha Eagles,4.0,6.0,Final,대전,-
20260709-SSG_Landers-Doosan_Bears,2026-07-09 18:30:00,2026,SSG Landers,Doosan Bears,0.0,7.0,Final,잠실,-
20260716-Doosan_Bears-NC_Dinos,2026-07-16 18:30:00,2026,Doosan Bears,NC Dinos,2.0,4.0,Final,창원,-
20260716-KIA_Tigers-SSG_Landers,2026-07-16 18:30:00,2026,KIA Tigers,SSG Landers,0.0,6.0,Final,문학,-
20260716-KT_Wiz-LG_Twins,2026-07-16 18:30:00,2026,KT Wiz,LG Twins,4.0,3.0,Final,잠실,-
20260716-Kiwoom_Heroes-Hanwha_Eagles,2026-07-16 18:30:00,2026,Kiwoom Heroes,Hanwha Eagles,14.0,5.0,Final,대전,-
20260716-Lotte_Giants-Samsung_Lions,2026-07-16 18:30:00,2026,Lotte Giants,Samsung Lions,1.0,4.0,Final,대구,-
20260717-Doosan_Bears-NC_Dinos,2026-07-17 18:00:00,2026,Doosan Bears,NC Dinos,4.0,2.0,Final,창원,-
20260717-KIA_Tigers-SSG_Landers,2026-07-17 18:00:00,2026,KIA Tigers,SSG Landers,6.0,3.0,Final,문학,-
20260717-KT_Wiz-LG_Twins,2026-07-17 18:00:00,2026,KT Wiz,LG Twins,6.0,1.0,Final,잠실,-
20260717-Kiwoom_Heroes-Hanwha_Eagles,2026-07-17 18:00:00,2026,Kiwoom Heroes,Hanwha Eagles,7.0,6.0,Final,대전,-
20260717-Lotte_Giants-Samsung_Lions,2026-07-17 18:00:00,2026,Lotte Giants,Samsung Lions,,,Postponed,대구,우천취소
20260718-Doosan_Bears-NC_Dinos,2026-07-18 18:00:00,2026,Doosan Bears,NC Dinos,12.0,9.0,Final,창원,-
20260718-KIA_Tigers-SSG_Landers,2026-07-18 18:00:00,2026,KIA Tigers,SSG Landers,12.0,2.0,Final,문학,-
20260718-KT_Wiz-LG_Twins,2026-07-18 18:00:00,2026,KT Wiz,LG Twins,8.0,2.0,Final,잠실,-
20260718-Kiwoom_Heroes-Hanwha_Eagles,2026-07-18 18:00:00,2026,Kiwoom Heroes,Hanwha Eagles,4.0,2.0,Final,대전,-
20260718-Lotte_Giants-Samsung_Lions,2026-07-18 18:00:00,2026,Lotte Giants,Samsung Lions,0.0,5.0,Final,대구,-
20260719-Doosan_Bears-NC_Dinos,2026-07-19 18:00:00,2026,Doosan Bears,NC Dinos,10.0,3.0,Final,창원,-
20260719-KIA_Tigers-SSG_Landers,2026-07-19 18:00:00,2026,KIA Tigers,SSG Landers,9.0,5.0,Final,문학,-
20260719-KT_Wiz-LG_Twins,2026-07-19 18:00:00,2026,KT Wiz,LG Twins,4.0,1.0,Final,잠실,-
20260719-Kiwoom_Heroes-Hanwha_Eagles,2026-07-19 18:00:00,2026,Kiwoom Heroes,Hanwha Eagles,9.0,9.0,Final,대전,-
20260719-Lotte_Giants-Samsung_Lions,2026-07-19 18:00:00,2026,Lotte Giants,Samsung Lions,11.0,8.0,Final,대구,-
20260721-Doosan_Bears-KT_Wiz,2026-07-21 18:30:00,2026,Doosan Bears,KT Wiz,2.0,2.0,Final,수원,-
20260721-Hanwha_Eagles-KIA_Tigers,2026-07-21 18:30:00,2026,Hanwha Eagles,KIA Tigers,3.0,7.0,Final,광주,-
20260721-NC_Dinos-LG_Twins,2026-07-21 18:30:00,2026,NC Dinos,LG Twins,7.0,5.0,Final,잠실,-
20260721-SSG_Landers-Lotte_Giants,2026-07-21 18:30:00,2026,SSG Landers,Lotte Giants,2.0,6.0,Final,사직,-
20260721-Samsung_Lions-Kiwoom_Heroes,2026-07-21 18:30:00,2026,Samsung Lions,Kiwoom Heroes,8.0,6.0,Final,고척,-
20260722-Doosan_Bears-KT_Wiz,2026-07-22 18:30:00,2026,Doosan Bears,KT Wiz,,,Postponed,수원,그라운드사정
20260722-Hanwha_Eagles-KIA_Tigers,2026-07-22 18:30:00,2026,Hanwha Eagles,KIA Tigers,7.0,3.0,Final,광주,-
20260722-NC_Dinos-LG_Twins,2026-07-22 18:30:00,2026,NC Dinos,LG Twins,,,Postponed,잠실,우천취소
20260722-SSG_Landers-Lotte_Giants,2026-07-22 18:30:00,2026,SSG Landers,Lotte Giants,7.0,3.0,Final,사직,-
20260722-Samsung_Lions-Kiwoom_Heroes,2026-07-22 18:30:00,2026,Samsung Lions,Kiwoom Heroes,1.0,3.0,Final,고척,-
20260723-Doosan_Bears-KT_Wiz,2026-07-23 18:30:00,2026,Doosan Bears,KT Wiz,,,Postponed,수원,그라운드사정
20260723-Hanwha_Eagles-KIA_Tigers,2026-07-23 18:30:00,2026,Hanwha Eagles,KIA Tigers,9.0,3.0,Final,광주,-
20260723-NC_Dinos-LG_Twins,2026-07-23 18:30:00,2026,NC Dinos,LG Twins,7.0,5.0,Final,잠실,-
20260723-SSG_Landers-Lotte_Giants,2026-07-23 18:30:00,2026,SSG Landers,Lotte Giants,5.0,2.0,Final,사직,-
20260723-Samsung_Lions-Kiwoom_Heroes,2026-07-23 18:30:00,2026,Samsung Lions,Kiwoom Heroes,3.0,1.0,Final,고척,-
20260724-KT_Wiz-Lotte_Giants,2026-07-24 18:30:00,2026,KT Wiz,Lotte Giants,5.0,4.0,Final,사직,-
20260724-Kiwoom_Heroes-KIA_Tigers,2026-07-24 18:30:00,2026,Kiwoom Heroes,KIA Tigers,8.0,5.0,Final,광주,-
20260724-LG_Twins-Hanwha_Eagles,2026-07-24 18:30:00,2026,LG Twins,Hanwha Eagles,4.0,8.0,Final,대전,-
20260724-NC_Dinos-SSG_Landers,2026-07-24 18:30:00,2026,NC Dinos,SSG Landers,3.0,7.0,Final,문학,-
20260724-Samsung_Lions-Doosan_Bears,2026-07-24 18:30:00,2026,Samsung Lions,Doosan Bears,15.0,4.0,Final,잠실,-
20260725-KT_Wiz-Lotte_Giants,2026-07-25 18:00:00,2026,KT Wiz,Lotte Giants,6.0,1.0,Final,사직,-
20260725-Kiwoom_Heroes-KIA_Tigers,2026-07-25 18:00:00,2026,Kiwoom Heroes,KIA Tigers,5.0,9.0,Final,광주,-
20260725-LG_Twins-Hanwha_Eagles,2026-07-25 18:00:00,2026,LG Twins,Hanwha Eagles,15.0,11.0,Final,대전,-
20260725-NC_Dinos-SSG_Landers,2026-07-25 18:00:00,2026,NC Dinos,SSG Landers,4.0,10.0,Final,문학,-
20260725-Samsung_Lions-Doosan_Bears,2026-07-25 18:00:00,2026,Samsung Lions,Doosan Bears,4.0,1.0,Final,잠실,-
20260726-KT_Wiz-Lotte_Giants,2026-07-26 18:00:00,2026,KT Wiz,Lotte Giants,1.0,15.0,Final,사직,-
20260726-Kiwoom_Heroes-KIA_Tigers,2026-07-26 18:00:00,2026,Kiwoom Heroes,KIA Tigers,8.0,3.0,Final,광주,-
20260726-LG_Twins-Hanwha_Eagles,2026-07-26 18:00:00,2026,LG Twins,Hanwha Eagles,4.0,14.0,Final,대전,-
20260726-NC_Dinos-SSG_Landers,2026-07-26 18:00:00,2026,NC Dinos,SSG Landers,5.0,5.0,Final,문학,-
20260726-Samsung_Lions-Doosan_Bears,2026-07-26 18:00:00,2026,Samsung Lions,Doosan Bears,0.0,7.0,Final,잠실,-
20260728-Doosan_Bears-SSG_Landers,2026-07-28 18:30:00,2026,Doosan Bears,SSG Landers,2.0,1.0,Final,문학,-
20260728-KIA_Tigers-Samsung_Lions,2026-07-28 18:30:00,2026,KIA Tigers,Samsung Lions,5.0,12.0,Final,대구,-
20260728-KT_Wiz-NC_Dinos,2026-07-28 18:30:00,2026,KT Wiz,NC Dinos,10.0,0.0,Final,창원,-
20260728-Kiwoom_Heroes-LG_Twins,2026-07-28 18:30:00,2026,Kiwoom Heroes,LG Twins,3.0,5.0,Final,잠실,-
20260728-Lotte_Giants-Hanwha_Eagles,2026-07-28 18:30:00,2026,Lotte Giants,Hanwha Eagles,9.0,3.0,Final,대전,-
20260729-Doosan_Bears-SSG_Landers,2026-07-29 18:30:00,2026,Doosan Bears,SSG Landers,2.0,6.0,Final,문학,-
20260729-KIA_Tigers-Samsung_Lions,2026-07-29 18:30:00,2026,KIA Tigers,Samsung Lions,9.0,4.0,Final,대구,-
20260729-KT_Wiz-NC_Dinos,2026-07-29 18:30:00,2026,KT Wiz,NC Dinos,10.0,3.0,Final,창원,-
20260729-Kiwoom_Heroes-LG_Twins,2026-07-29 18:30:00,2026,Kiwoom Heroes,LG Twins,18.0,11.0,Final,잠실,-
20260729-Lotte_Giants-Hanwha_Eagles,2026-07-29 18:30:00,2026,Lotte Giants,Hanwha Eagles,3.0,5.0,Final,대전,-
20260730-Doosan_Bears-SSG_Landers,2026-07-30 18:30:00,2026,Doosan Bears,SSG Landers,5.0,3.0,Final,문학,-
20260730-KIA_Tigers-Samsung_Lions,2026-07-30 18:30:00,2026,KIA Tigers,Samsung Lions,12.0,3.0,Final,대구,-
20260730-KT_Wiz-NC_Dinos,2026-07-30 18:30:00,2026,KT Wiz,NC Dinos,10.0,2.0,Final,창원,-
20260730-Kiwoom_Heroes-LG_Twins,2026-07-30 18:30:00,2026,Kiwoom Heroes,LG Twins,3.0,5.0,Final,잠실,-
20260730-Lotte_Giants-Hanwha_Eagles,2026-07-30 18:30:00,2026,Lotte Giants,Hanwha Eagles,2.0,3.0,Final,대전,-
20260731-Hanwha_Eagles-KT_Wiz,2026-07-31 18:30:00,2026,Hanwha Eagles,KT Wiz,3.0,5.0,Final,수원,-
20260731-KIA_Tigers-NC_Dinos,2026-07-31 18:30:00,2026,KIA Tigers,NC Dinos,4.0,10.0,Final,창원,-
20260731-LG_Twins-Doosan_Bears,2026-07-31 18:30:00,2026,LG Twins,Doosan Bears,2.0,4.0,Final,잠실,-
20260731-SSG_Landers-Kiwoom_Heroes,2026-07-31 18:30:00,2026,SSG Landers,Kiwoom Heroes,7.0,12.0,Final,고척,-
20260731-Samsung_Lions-Lotte_Giants,2026-07-31 18:30:00,2026,Samsung Lions,Lotte Giants,9.0,7.0,Final,사직,-
20260801-Hanwha_Eagles-KT_Wiz,2026-08-01 18:00:00,2026,Hanwha Eagles,KT Wiz,4.0,7.0,Final,수원,-
20260801-KIA_Tigers-NC_Dinos,2026-08-01 18:00:00,2026,KIA Tigers,NC Dinos,,,Postponed,창원,폭염취소
20260801-LG_Twins-Doosan_Bears,2026-08-01 18:00:00,2026,LG Twins,Doosan Bears,2.0,2.0,Final,잠실,-
20260801-SSG_Landers-Kiwoom_Heroes,2026-08-01 18:00:00,2026,SSG Landers,Kiwoom Heroes,10.0,2.0,Final,고척,-
20260801-Samsung_Lions-Lotte_Giants,2026-08-01 18:00:00,2026,Samsung Lions,Lotte Giants,,,Postponed,사직,폭염취소
