game_pk,venue_id,context_source,is_day_game,park_factor,park_run_factor,weather_temp_c,weather_humidity,weather_precip_mm,weather_wind_kmh,weather_wind_dir
745142,2889,previous_day1,0.0,99.0,98.0,26.2,58.0,0.0,11.0,38.0
745143,2889,previous_day1,0.0,99.0,98.0,30.3,40.0,0.0,14.3,342.0
745144,2889,previous_day1,0.0,99.0,98.0,31.4,42.0,0.0,8.7,240.0
745145,2889,previous_day1,1.0,99.0,98.0,27.7,78.0,0.0,5.4,180.0
745146,2889,previous_day1,0.0,99.0,98.0,30.2,49.0,0.0,10.1,94.0
745147,2889,previous_day1,0.0,99.0,98.0,34.1,47.0,0.0,13.2,235.0
745148,2889,previous_day1,1.0,99.0,98.0,28.7,60.0,0.0,22.7,63.0
745149,2889,previous_day1,0.0,99.0,98.0,27.9,74.0,0.0,8.7,120.0
745150,2889,previous_day1,0.0,99.0,98.0,26.5,71.0,0.0,10.3,126.0
745151,2889,previous_day1,1.0,99.0,98.0,33.7,54.0,0.0,14.3,229.0
745152,2889,previous_day1,1.0,99.0,98.0,32.4,57.0,0.0,13.1,217.0
745153,2889,previous_day1,0.0,99.0,98.0,29.7,64.0,0.0,6.7,196.0
745154,2889,previous_day1,1.0,99.0,98.0,28.4,41.0,0.0,15.1,3.0
745156,2889,previous_day1,0.0,99.0,98.0,26.6,76.0,0.0,6.6,225.0
745158,2889,previous_day1,0.0,99.0,98.0,28.0,65.0,0.0,9.8,352.0
745159,2889,previous_day1,1.0,99.0,98.0,29.8,71.0,0.0,16.7,199.0
745160,2889,previous_day1,0.0,99.0,98.0,34.8,36.0,0.0,16.5,148.0
745161,2889,previous_day1,0.0,99.0,98.0,31.3,51.0,0.0,19.9,167.0
745162,2889,previous_day1,0.0,99.0,98.0,31.1,34.0,0.0,12.2,109.0
745163,2889,previous_day1,1.0,99.0,98.0,35.5,29.0,0.0,14.8,198.0
745164,3949,previous_day1,0.0,112.0,125.0,33.8,27.0,0.0,12.9,120.0
745165,2889,previous_day1,1.0,99.0,98.0,31.6,44.0,0.0,19.4,317.0
745166,2889,previous_day1,1.0,99.0,98.0,32.5,47.0,0.0,17.4,248.0
745167,2889,previous_day1,1.0,99.0,98.0,22.9,56.0,0.0,6.8,273.0
745168,2889,previous_day1,1.0,99.0,98.0,33.9,35.0,0.0,13.7,203.0
745169,2889,previous_day1,1.0,99.0,98.0,30.4,21.0,0.0,17.8,313.0
745170,2889,previous_day1,0.0,99.0,98.0,27.8,28.0,0.0,4.0,280.0
745171,2889,previous_day1,0.0,99.0,98.0,30.4,39.0,0.0,12.7,172.0
745172,2889,previous_day1,0.0,99.0,98.0,23.5,82.0,0.0,13.4,82.0
745173,2889,previous_day1,1.0,99.0,98.0,23.3,63.0,0.0,11.2,274.0
745174,2889,previous_day1,0.0,99.0,98.0,28.3,20.0,0.0,23.8,302.0
745176,2889,previous_day1,0.0,99.0,98.0,23.8,46.0,0.0,7.3,147.0
745177,2889,previous_day1,0.0,99.0,98.0,28.8,40.0,0.0,6.9,186.0
745178,2889,previous_day1,0.0,99.0,98.0,22.5,85.0,0.0,5.0,69.0
745179,2889,previous_day1,1.0,99.0,98.0,28.8,58.0,0.0,5.7,215.0
745180,2889,previous_day1,0.0,99.0,98.0,29.0,55.0,0.0,24.3,187.0
745181,2889,previous_day1,0.0,99.0,98.0,25.8,77.0,0.0,6.2,10.0
745182,2889,previous_day1,0.0,99.0,98.0,22.6,79.0,0.0,6.3,156.0
745183,2889,previous_day1,1.0,99.0,98.0,24.9,69.0,0.0,5.7,145.0
745185,2889,previous_day1,1.0,99.0,98.0,17.3,77.0,0.0,3.8,17.0
745186,2889,previous_day1,0.0,99.0,98.0,22.7,74.0,0.0,8.0,260.0
745187,2889,previous_day1,0.0,99.0,98.0,25.1,53.0,0.0,8.8,81.0
745188,2889,previous_day1,1.0,99.0,98.0,17.0,55.0,0.0,11.9,2.0
745189,2889,previous_day1,0.0,99.0,98.0,14.9,28.0,0.0,14.4,359.0
745190,2889,previous_day1,1.0,99.0,98.0,13.8,29.0,0.0,18.5,299.0
745191,2889,previous_day1,0.0,99.0,98.0,19.0,21.0,0.0,14.2,196.0
745192,2889,previous_day1,1.0,99.0,98.0,13.4,27.0,0.0,16.8,317.0
745193,2889,previous_day1,0.0,99.0,98.0,15.3,88.0,0.0,8.9,243.0
745194,2889,previous_day1,0.0,99.0,98.0,21.5,30.0,0.0,10.9,153.0
745195,2889,previous_day1,0.0,99.0,98.0,21.9,28.0,0.0,11.2,345.0
745196,2889,previous_day1,1.0,99.0,98.0,21.7,34.0,0.0,13.7,60.0
745197,2889,previous_day1,1.0,99.0,98.0,12.6,38.0,0.0,13.8,131.0
745198,2889,previous_day1,1.0,99.0,98.0,12.5,90.0,0.0,17.2,169.0
745199,680,previous_day1,0.0,92.0,85.0,,,,,
745200,2889,previous_day1,1.0,99.0,98.0,5.6,74.0,0.0,22.5,311.0
745201,680,previous_day1,1.0,92.0,85.0,,,,,
745202,680,previous_day1,0.0,92.0,85.0,,,,,
745203,680,previous_day1,0.0,92.0,85.0,,,,,
745204,680,previous_day1,1.0,92.0,85.0,,,,,
745205,680,previous_day1,0.0,92.0,85.0,,,,,
745206,680,previous_day1,1.0,92.0,85.0,,,,,
745207,680,previous_day1,0.0,92.0,85.0,,,,,
745208,680,previous_day1,0.0,92.0,85.0,,,,,
745209,680,previous_day1,0.0,92.0,85.0,,,,,
745210,680,previous_day1,0.0,92.0,85.0,,,,,
745211,680,previous_day1,1.0,92.0,85.0,,,,,
745212,680,previous_day1,1.0,92.0,85.0,,,,,
745213,680,previous_day1,0.0,92.0,85.0,,,,,
745214,680,previous_day1,0.0,92.0,85.0,,,,,
745215,680,previous_day1,0.0,92.0,85.0,,,,,
745216,680,previous_day1,1.0,92.0,85.0,,,,,
745217,680,previous_day1,0.0,92.0,85.0,,,,,
745218,680,previous_day1,1.0,92.0,85.0,,,,,
745219,680,previous_day1,0.0,92.0,85.0,,,,,
745220,680,previous_day1,0.0,92.0,85.0,,,,,
745221,680,previous_day1,0.0,92.0,85.0,,,,,
745222,680,previous_day1,1.0,92.0,85.0,,,,,
745223,680,previous_day1,0.0,92.0,85.0,,,,,
745224,680,previous_day1,0.0,92.0,85.0,,,,,
745225,680,previous_day1,0.0,92.0,85.0,,,,,
745226,680,previous_day1,0.0,92.0,85.0,,,,,
745227,680,previous_day1,0.0,92.0,85.0,,,,,
745228,680,previous_day1,0.0,92.0,85.0,,,,,
745229,680,previous_day1,0.0,92.0,85.0,,,,,
745230,680,previous_day1,1.0,92.0,85.0,,,,,
745231,680,previous_day1,1.0,92.0,85.0,,,,,
745232,680,previous_day1,0.0,92.0,85.0,,,,,
745233,680,previous_day1,1.0,92.0,85.0,,,,,
745234,680,previous_day1,0.0,92.0,85.0,,,,,
745235,680,previous_day1,1.0,92.0,85.0,,,,,
745236,680,previous_day1,1.0,92.0,85.0,,,,,
745237,680,previous_day1,0.0,92.0,85.0,,,,,
745238,680,previous_day1,0.0,92.0,85.0,,,,,
745239,680,previous_day1,0.0,92.0,85.0,,,,,
745240,680,previous_day1,0.0,92.0,85.0,,,,,
745241,680,previous_day1,1.0,92.0,85.0,,,,,
745242,680,previous_day1,1.0,92.0,85.0,,,,,
745243,680,previous_day1,1.0,92.0,85.0,,,,,
745244,680,previous_day1,0.0,92.0,85.0,,,,,
745245,680,previous_day1,0.0,92.0,85.0,,,,,
745246,680,previous_day1,0.0,92.0,85.0,,,,,
745247,680,previous_day1,0.0,92.0,85.0,,,,,
745248,680,previous_day1,0.0,92.0,85.0,,,,,
745249,680,previous_day1,1.0,92.0,85.0,,,,,
745250,680,previous_day1,0.0,92.0,85.0,,,,,
745251,680,previous_day1,1.0,92.0,85.0,,,,,
745252,680,previous_day1,1.0,92.0,85.0,,,,,
745253,680,previous_day1,0.0,92.0,85.0,,,,,
745254,680,previous_day1,0.0,92.0,85.0,,,,,
745255,680,previous_day1,1.0,92.0,85.0,,,,,
745256,680,previous_day1,0.0,92.0,85.0,,,,,
745257,680,previous_day1,0.0,92.0,85.0,,,,,
745258,680,previous_day1,0.0,92.0,85.0,,,,,
745259,680,previous_day1,1.0,92.0,85.0,,,,,
745260,680,previous_day1,0.0,92.0,85.0,,,,,
745261,680,previous_day1,1.0,92.0,85.0,,,,,
745262,680,previous_day1,0.0,92.0,85.0,,,,,
745263,680,previous_day1,0.0,92.0,85.0,,,,,
745264,680,previous_day1,0.0,92.0,85.0,,,,,
745265,680,previous_day1,1.0,92.0,85.0,,,,,
745266,680,previous_day1,0.0,92.0,85.0,,,,,
745267,680,previous_day1,1.0,92.0,85.0,,,,,
745268,680,previous_day1,0.0,92.0,85.0,,,,,
745269,680,previous_day1,0.0,92.0,85.0,,,,,
745270,680,previous_day1,0.0,92.0,85.0,,,,,
745271,680,previous_day1,1.0,92.0,85.0,,,,,
745272,680,previous_day1,0.0,92.0,85.0,,,,,
745273,680,previous_day1,0.0,92.0,85.0,,,,,
745274,680,previous_day1,0.0,92.0,85.0,,,,,
745275,680,previous_day1,1.0,92.0,85.0,,,,,
745276,680,previous_day1,0.0,92.0,85.0,,,,,
745277,680,previous_day1,0.0,92.0,85.0,,,,,
745278,680,previous_day1,0.0,92.0,85.0,,,,,
745279,680,previous_day1,1.0,92.0,85.0,,,,,
745280,2395,previous_day1,0.0,97.0,94.0,23.1,38.0,0.0,17.2,290.0
745281,2395,previous_day1,1.0,97.0,94.0,19.2,70.0,0.0,18.2,261.0
745282,2395,previous_day1,1.0,97.0,94.0,19.1,69.0,0.0,10.3,245.0
745283,680,previous_day1,0.0,92.0,85.0,,,,,
745284,2395,previous_day1,0.0,97.0,94.0,16.7,81.0,0.0,23.3,279.0
745285,2395,previous_day1,0.0,97.0,94.0,16.7,84.0,0.0,25.6,302.0
745286,2395,previous_day1,0.0,97.0,94.0,16.0,78.0,0.0,16.3,275.0
745287,2395,previous_day1,1.0,97.0,94.0,17.5,73.0,0.0,33.2,294.0
745288,2395,previous_day1,0.0,97.0,94.0,17.4,67.0,0.0,21.8,279.0
745289,2395,previous_day1,1.0,97.0,94.0,24.0,48.0,0.0,14.5,284.0
745290,2395,previous_day1,0.0,97.0,94.0,16.7,79.0,0.0,12.6,275.0
745291,2395,previous_day1,0.0,97.0,94.0,13.6,96.0,0.0,19.7,278.0
745292,2395,previous_day1,1.0,97.0,94.0,19.3,76.0,0.0,21.9,287.0
745293,2395,previous_day1,0.0,97.0,94.0,23.2,39.0,0.0,22.6,284.0
745294,2395,previous_day1,0.0,97.0,94.0,15.3,75.0,0.0,28.7,285.0
745295,2395,previous_day1,0.0,97.0,94.0,17.2,80.0,0.0,29.2,292.0
745296,2395,previous_day1,0.0,97.0,94.0,17.3,84.0,0.0,28.3,288.0
745297,2395,previous_day1,1.0,97.0,94.0,18.5,77.0,0.0,22.9,277.0
745298,2395,previous_day1,1.0,97.0,94.0,22.3,55.0,0.0,23.2,289.0
745299,2395,previous_day1,0.0,97.0,94.0,16.2,85.0,0.0,25.5,289.0
745300,2395,previous_day1,0.0,97.0,94.0,14.8,79.0,0.0,31.0,283.0
745301,2395,previous_day1,0.0,97.0,94.0,16.9,75.0,0.0,29.8,290.0
745302,2395,previous_day1,0.0,97.0,94.0,16.6,75.0,0.0,23.9,281.0
745303,2395,previous_day1,1.0,97.0,94.0,17.5,79.0,0.0,22.0,270.0
745304,2395,previous_day1,1.0,97.0,94.0,19.9,65.0,0.0,20.3,276.0
745305,2395,previous_day1,1.0,97.0,94.0,16.6,81.0,0.0,20.3,245.0
745306,2395,previous_day1,0.0,97.0,94.0,14.8,91.0,0.0,23.0,279.0
745307,2395,previous_day1,1.0,97.0,94.0,15.7,83.0,0.0,22.7,280.0
745308,2395,previous_day1,0.0,97.0,94.0,15.3,81.0,0.0,24.1,284.0
745309,2395,previous_day1,0.0,97.0,94.0,16.4,89.0,0.0,27.6,287.0
745310,2395,previous_day1,1.0,97.0,94.0,15.7,83.0,0.0,22.7,280.0
745311,2395,previous_day1,1.0,97.0,94.0,18.3,72.0,0.0,28.7,252.0
745312,2395,previous_day1,0.0,97.0,94.0,17.1,76.0,0.0,11.3,263.0
745313,2395,previous_day1,1.0,97.0,94.0,26.4,47.0,0.0,17.8,256.0
745314,2395,previous_day1,1.0,97.0,94.0,19.2,78.0,0.0,18.6,260.0
745315,2395,previous_day1,0.0,97.0,94.0,13.4,89.0,0.0,18.6,279.0
745316,2395,previous_day1,0.0,97.0,94.0,15.0,93.0,0.0,21.6,274.0
745317,2395,previous_day1,1.0,97.0,94.0,23.4,47.0,0.0,24.5,280.0
745318,2395,previous_day1,0.0,97.0,94.0,19.1,64.0,0.0,15.1,273.0
745319,2395,previous_day1,0.0,97.0,94.0,17.3,64.0,0.0,19.1,268.0
745320,2395,previous_day1,1.0,97.0,94.0,22.5,55.0,0.0,23.3,287.0
745321,2395,previous_day1,1.0,97.0,94.0,22.2,38.0,0.0,23.7,298.0
745322,2395,previous_day1,0.0,97.0,94.0,13.7,82.0,0.0,23.8,285.0
745323,2395,previous_day1,0.0,97.0,94.0,15.1,71.0,0.0,17.4,276.0
745324,2395,previous_day1,1.0,97.0,94.0,20.4,55.0,0.0,21.2,285.0
745325,2395,previous_day1,0.0,97.0,94.0,15.2,77.0,0.0,31.0,288.0
745326,2395,previous_day1,0.0,97.0,94.0,17.7,50.0,0.0,28.6,301.0
745327,2395,previous_day1,0.0,97.0,94.0,22.5,47.0,0.0,12.4,278.0
745328,2395,previous_day1,1.0,97.0,94.0,18.8,60.0,0.0,28.4,240.0
745329,2395,previous_day1,1.0,97.0,94.0,21.9,44.0,0.0,23.2,294.0
745330,2395,previous_day1,1.0,97.0,94.0,20.3,68.0,0.0,25.5,286.0
745331,2395,previous_day1,0.0,97.0,94.0,14.6,68.0,0.0,23.6,277.0
745332,2395,previous_day1,0.0,97.0,94.0,17.2,56.0,0.0,28.3,297.0
745333,2395,previous_day1,1.0,97.0,94.0,23.0,41.0,0.0,15.4,286.0
745334,2395,previous_day1,0.0,97.0,94.0,14.4,80.0,0.0,14.8,270.0
745335,2395,previous_day1,0.0,97.0,94.0,13.3,84.0,0.0,24.1,253.0
745336,2395,previous_day1,1.0,97.0,94.0,19.6,49.0,0.0,17.9,260.0
745337,2395,previous_day1,0.0,97.0,94.0,15.4,64.0,0.0,28.1,291.0
745338,2395,previous_day1,1.0,97.0,94.0,14.4,78.0,0.0,23.4,270.0
745339,2395,previous_day1,1.0,97.0,94.0,18.5,64.0,0.0,23.5,249.0
745340,2395,previous_day1,0.0,97.0,94.0,16.7,55.0,0.0,18.4,276.0
745341,2395,previous_day1,0.0,97.0,94.0,12.5,92.0,0.0,22.4,265.0
745342,2395,previous_day1,0.0,97.0,94.0,12.3,94.0,0.0,15.2,265.0
745343,2395,previous_day1,0.0,97.0,94.0,11.2,100.0,0.0,13.7,268.0
745344,2395,previous_day1,1.0,97.0,94.0,16.6,65.0,0.0,27.1,281.0
745345,2395,previous_day1,1.0,97.0,94.0,14.5,81.0,0.0,18.0,270.0
745346,2395,previous_day1,1.0,97.0,94.0,14.4,73.0,0.0,2.0,225.0
745347,2395,previous_day1,0.0,97.0,94.0,13.0,68.0,0.0,28.4,306.0
745348,2395,previous_day1,0.0,97.0,94.0,12.7,78.0,0.0,24.0,237.0
745349,2395,previous_day1,1.0,97.0,94.0,20.3,52.0,0.0,21.0,301.0
745350,2395,previous_day1,0.0,97.0,94.0,13.8,69.0,0.0,28.3,297.0
745351,2395,previous_day1,0.0,97.0,94.0,12.1,89.0,0.0,29.8,252.0
745352,2395,previous_day1,0.0,97.0,94.0,10.8,94.0,0.0,19.1,270.0
745353,2395,previous_day1,1.0,97.0,94.0,20.8,48.0,0.0,11.6,265.0
745354,2395,previous_day1,1.0,97.0,94.0,16.1,60.0,0.0,23.9,286.0
745355,2395,previous_day1,1.0,97.0,94.0,23.7,51.0,0.0,3.5,336.0
745356,2395,previous_day1,0.0,97.0,94.0,13.2,82.0,0.0,15.5,267.0
745357,2395,previous_day1,0.0,97.0,94.0,15.8,66.0,0.0,20.2,275.0
745358,2680,previous_day1,1.0,95.0,90.0,,,,,
745359,2395,previous_day1,0.0,97.0,94.0,12.2,58.0,0.0,18.1,287.0
745360,2680,previous_day1,0.0,95.0,90.0,,,,,
745361,2395,previous_day1,1.0,97.0,94.0,10.8,68.0,0.0,22.9,298.0
745362,2395,previous_day1,1.0,97.0,94.0,14.2,61.0,0.0,16.1,309.0
745363,2395,previous_day1,0.0,97.0,94.0,16.8,56.0,0.0,19.3,303.0
745364,2680,previous_day1,0.0,95.0,90.0,,,,,
745365,2680,previous_day1,1.0,95.0,90.0,,,,,
745366,2680,previous_day1,0.0,95.0,90.0,,,,,
745367,2680,previous_day1,0.0,95.0,90.0,,,,,
745368,2680,previous_day1,1.0,95.0,90.0,,,,,
745369,2680,previous_day1,0.0,95.0,90.0,,,,,
745370,2680,previous_day1,0.0,95.0,90.0,,,,,
745371,2680,previous_day1,0.0,95.0,90.0,,,,,
745372,2680,previous_day1,0.0,95.0,90.0,,,,,
745373,2680,previous_day1,1.0,95.0,90.0,,,,,
745374,2680,previous_day1,0.0,95.0,90.0,,,,,
745375,2680,previous_day1,1.0,95.0,90.0,,,,,
745376,2680,previous_day1,1.0,95.0,90.0,,,,,
745377,2680,previous_day1,0.0,95.0,90.0,,,,,
745378,2680,previous_day1,0.0,95.0,90.0,,,,,
745379,2680,previous_day1,0.0,95.0,90.0,,,,,
745380,2680,previous_day1,0.0,95.0,90.0,,,,,
745381,2680,previous_day1,1.0,95.0,90.0,,,,,
745382,2680,previous_day1,0.0,95.0,90.0,,,,,
745383,2680,previous_day1,0.0,95.0,90.0,,,,,
745384,2680,previous_day1,1.0,95.0,90.0,,,,,
745385,2680,previous_day1,1.0,95.0,90.0,,,,,
745386,2680,previous_day1,0.0,95.0,90.0,,,,,
745387,2680,previous_day1,0.0,95.0,90.0,,,,,
745388,2680,previous_day1,0.0,95.0,90.0,,,,,
745389,2680,previous_day1,0.0,95.0,90.0,,,,,
745390,2680,previous_day1,0.0,95.0,90.0,,,,,
745391,2680,previous_day1,1.0,95.0,90.0,,,,,
745392,2680,previous_day1,1.0,95.0,90.0,,,,,
745393,2680,previous_day1,0.0,95.0,90.0,,,,,
745394,2680,previous_day1,1.0,95.0,90.0,,,,,
745395,2680,previous_day1,0.0,95.0,90.0,,,,,
745396,2680,previous_day1,1.0,95.0,90.0,,,,,
745397,2680,previous_day1,0.0,95.0,90.0,,,,,
745398,2680,previous_day1,0.0,95.0,90.0,,,,,
745399,2680,previous_day1,0.0,95.0,90.0,,,,,
745400,2680,previous_day1,1.0,95.0,90.0,,,,,
745401,2680,previous_day1,0.0,95.0,90.0,,,,,
745402,2680,previous_day1,1.0,95.0,90.0,,,,,
745403,2680,previous_day1,0.0,95.0,90.0,,,,,
745404,2680,previous_day1,0.0,95.0,90.0,,,,,
745405,2680,previous_day1,1.0,95.0,90.0,,,,,
745406,2680,previous_day1,0.0,95.0,90.0,,,,,
745407,2680,previous_day1,1.0,95.0,90.0,,,,,
745408,2680,previous_day1,0.0,95.0,90.0,,,,,
745409,2680,previous_day1,0.0,95.0,90.0,,,,,
745410,2680,previous_day1,0.0,95.0,90.0,,,,,
745411,2680,previous_day1,0.0,95.0,90.0,,,,,
745412,2680,previous_day1,0.0,95.0,90.0,,,,,
745413,2680,previous_day1,1.0,95.0,90.0,,,,,
745414,2680,previous_day1,1.0,95.0,90.0,,,,,
745415,2680,previous_day1,0.0,95.0,90.0,,,,,
745416,2680,previous_day1,1.0,95.0,90.0,,,,,
745417,2680,previous_day1,1.0,95.0,90.0,,,,,
745418,2680,previous_day1,0.0,95.0,90.0,,,,,
745419,2680,previous_day1,1.0,95.0,90.0,,,,,
745420,2680,previous_day1,0.0,95.0,90.0,,,,,
745421,2680,previous_day1,0.0,95.0,90.0,,,,,
745422,2680,previous_day1,0.0,95.0,90.0,,,,,
745423,2680,previous_day1,1.0,95.0,90.0,,,,,
745424,2680,previous_day1,0.0,95.0,90.0,,,,,
745425,2680,previous_day1,0.0,95.0,90.0,,,,,
745426,2680,previous_day1,0.0,95.0,90.0,,,,,
745427,2680,previous_day1,0.0,95.0,90.0,,,,,
745428,2680,previous_day1,1.0,95.0,90.0,,,,,
745429,2680,previous_day1,1.0,95.0,90.0,,,,,
745430,2680,previous_day1,0.0,95.0,90.0,,,,,
745431,2680,previous_day1,0.0,95.0,90.0,,,,,
745432,2680,previous_day1,0.0,95.0,90.0,,,,,
745433,2680,previous_day1,0.0,95.0,90.0,,,,,
745434,2680,previous_day1,1.0,95.0,90.0,,,,,
745435,2680,previous_day1,0.0,95.0,90.0,,,,,
745436,2680,previous_day1,1.0,95.0,90.0,,,,,
745437,2680,previous_day1,0.0,95.0,90.0,,,,,
745438,2680,previous_day1,1.0,95.0,90.0,,,,,
745439,2680,previous_day1,0.0,95.0,90.0,,,,,
745440,2680,previous_day1,1.0,95.0,90.0,,,,,
745441,31,previous_day1,0.0,101.0,102.0,,,,,
745442,31,previous_day1,0.0,101.0,102.0,,,,,
745443,31,previous_day1,1.0,101.0,102.0,,,,,
745444,5150,previous_day1,0.0,100.0,100.0,4.5,41.0,0.0,9.4,302.0
745445,2680,previous_day1,1.0,95.0,90.0,,,,,
745446,31,previous_day1,0.0,101.0,102.0,,,,,
745447,31,previous_day1,0.0,101.0,102.0,,,,,
745448,31,previous_day1,1.0,101.0,102.0,,,,,
745449,31,previous_day1,1.0,101.0,102.0,,,,,
745450,31,previous_day1,1.0,101.0,102.0,,,,,
745451,31,previous_day1,0.0,101.0,102.0,,,,,
745452,31,previous_day1,1.0,101.0,102.0,,,,,
745453,31,previous_day1,1.0,101.0,102.0,,,,,
745454,31,previous_day1,0.0,101.0,102.0,,,,,
745456,31,previous_day1,0.0,101.0,102.0,,,,,
745457,31,previous_day1,0.0,101.0,102.0,,,,,
745458,31,previous_day1,0.0,101.0,102.0,,,,,
745459,31,previous_day1,1.0,101.0,102.0,,,,,
745460,31,previous_day1,0.0,101.0,102.0,,,,,
745461,31,previous_day1,0.0,101.0,102.0,,,,,
745462,31,previous_day1,0.0,101.0,102.0,,,,,
745463,31,previous_day1,1.0,101.0,102.0,,,,,
745464,31,previous_day1,1.0,101.0,102.0,,,,,
745465,31,previous_day1,0.0,101.0,102.0,,,,,
745466,31,previous_day1,1.0,101.0,102.0,,,,,
745467,31,previous_day1,0.0,101.0,102.0,,,,,
745468,31,previous_day1,1.0,101.0,102.0,,,,,
745469,31,previous_day1,0.0,101.0,102.0,,,,,
745470,31,previous_day1,1.0,101.0,102.0,,,,,
745471,31,previous_day1,0.0,101.0,102.0,,,,,
745472,31,previous_day1,1.0,101.0,102.0,,,,,
745473,31,previous_day1,0.0,101.0,102.0,,,,,
745474,31,previous_day1,0.0,101.0,102.0,,,,,
745475,31,previous_day1,0.0,101.0,102.0,,,,,
745476,31,previous_day1,1.0,101.0,102.0,,,,,
745477,31,previous_day1,1.0,101.0,102.0,,,,,
745478,31,previous_day1,0.0,101.0,102.0,,,,,
745479,31,previous_day1,0.0,101.0,102.0,,,,,
745480,31,previous_day1,1.0,101.0,102.0,,,,,
745481,31,previous_day1,0.0,101.0,102.0,,,,,
745482,31,previous_day1,0.0,101.0,102.0,,,,,
745483,31,previous_day1,0.0,101.0,102.0,,,,,
745484,31,previous_day1,1.0,101.0,102.0,,,,,
745485,31,previous_day1,1.0,101.0,102.0,,,,,
745486,31,previous_day1,1.0,101.0,102.0,,,,,
745487,31,previous_day1,0.0,101.0,102.0,,,,,
745488,31,previous_day1,0.0,101.0,102.0,,,,,
745489,31,previous_day1,1.0,101.0,102.0,,,,,
745490,31,previous_day1,0.0,101.0,102.0,,,,,
745491,31,previous_day1,1.0,101.0,102.0,,,,,
745492,31,previous_day1,1.0,101.0,102.0,,,,,
745493,31,previous_day1,1.0,101.0,102.0,,,,,
745494,31,previous_day1,0.0,101.0,102.0,,,,,
745495,31,previous_day1,0.0,101.0,102.0,,,,,
745496,31,previous_day1,0.0,101.0,102.0,,,,,
745497,31,previous_day1,0.0,101.0,102.0,,,,,
745498,31,previous_day1,1.0,101.0,102.0,,,,,
745499,31,previous_day1,1.0,101.0,102.0,,,,,
745500,31,previous_day1,1.0,101.0,102.0,,,,,
745501,31,previous_day1,0.0,101.0,102.0,,,,,
745502,31,previous_day1,0.0,101.0,102.0,,,,,
745503,31,previous_day1,0.0,101.0,102.0,,,,,
745504,31,previous_day1,1.0,101.0,102.0,,,,,
745505,31,previous_day1,1.0,101.0,102.0,,,,,
745506,31,previous_day1,0.0,101.0,102.0,,,,,
745507,31,previous_day1,1.0,101.0,102.0,,,,,
745508,31,previous_day1,0.0,101.0,102.0,,,,,
745509,31,previous_day1,0.0,101.0,102.0,,,,,
745510,31,previous_day1,0.0,101.0,102.0,,,,,
745511,31,previous_day1,1.0,101.0,102.0,,,,,
745512,31,previous_day1,1.0,101.0,102.0,,,,,
745513,31,previous_day1,0.0,101.0,102.0,,,,,
745514,31,previous_day1,1.0,101.0,102.0,,,,,
745515,31,previous_day1,1.0,101.0,102.0,,,,,
745516,31,previous_day1,0.0,101.0,102.0,,,,,
745517,31,previous_day1,1.0,101.0,102.0,,,,,
745518,31,previous_day1,0.0,101.0,102.0,,,,,
745519,31,previous_day1,0.0,101.0,102.0,,,,,
745520,31,previous_day1,0.0,101.0,102.0,,,,,
745521,2681,previous_day1,0.0,101.0,102.0,20.4,85.0,0.0,10.8,92.0
745522,31,previous_day1,1.0,101.0,102.0,,,,,
745523,31,previous_day1,1.0,101.0,102.0,,,,,
745524,31,previous_day1,1.0,101.0,102.0,,,,,
745525,2681,previous_day1,0.0,101.0,102.0,25.6,46.0,0.0,14.1,140.0
745526,2681,previous_day1,0.0,101.0,102.0,19.7,63.0,0.0,11.9,87.0
745527,2681,previous_day1,0.0,101.0,102.0,17.6,71.0,0.4,12.8,74.0
745528,2681,previous_day1,1.0,101.0,102.0,30.2,33.0,0.0,15.3,82.0
745529,2681,previous_day1,0.0,101.0,102.0,26.5,49.0,0.0,8.9,117.0
745530,2681,previous_day1,1.0,101.0,102.0,27.2,49.0,0.0,18.1,69.0
745531,2681,previous_day1,0.0,101.0,102.0,23.5,70.0,0.0,17.8,82.0
745532,2681,previous_day1,0.0,101.0,102.0,27.5,62.0,0.0,11.9,185.0
745533,2681,previous_day1,0.0,101.0,102.0,21.7,89.0,1.1,6.5,84.0
745534,2681,previous_day1,0.0,101.0,102.0,22.6,25.0,0.0,9.0,241.0
745535,2681,previous_day1,0.0,101.0,102.0,24.6,38.0,0.0,7.9,357.0
745536,2681,previous_day1,0.0,101.0,102.0,28.7,59.0,0.0,10.4,214.0
745537,2681,previous_day1,0.0,101.0,102.0,22.6,71.0,0.0,8.2,128.0
745538,2681,previous_day1,0.0,101.0,102.0,29.8,46.0,0.0,7.9,360.0
745539,2681,previous_day1,1.0,101.0,102.0,22.9,93.0,25.9,19.2,113.0
745540,2681,previous_day1,0.0,101.0,102.0,30.5,36.0,0.0,5.8,248.0
745541,2681,previous_day1,1.0,101.0,102.0,35.9,42.0,0.0,13.0,270.0
745542,2681,previous_day1,0.0,101.0,102.0,29.7,39.0,0.0,14.4,177.0
745543,2681,previous_day1,1.0,101.0,102.0,28.1,79.0,0.0,11.0,203.0
745544,2681,previous_day1,0.0,101.0,102.0,28.6,29.0,0.0,10.2,328.0
745545,2681,previous_day1,0.0,101.0,102.0,28.8,39.0,0.0,13.5,279.0
745546,2681,previous_day1,0.0,101.0,102.0,27.7,63.0,0.0,21.5,149.0
745547,2681,previous_day1,0.0,101.0,102.0,30.1,51.0,0.0,18.1,163.0
745548,2681,previous_day1,0.0,101.0,102.0,25.8,47.0,0.0,9.9,303.0
