game_id,game_date,season,away,home,away_score,home_score,status,stadium,source
20230411-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2023-04-11 18:00:00,2023,Chiba Lotte Marines,Saitama Seibu Lions,3.0,8.0,Final,ベルーナドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230411-Hanshin_Tigers-Yomiuri_Giants,2023-04-11 18:00:00,2023,Hanshin Tigers,Yomiuri Giants,1.0,7.0,Final,東京ドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230411-Hiroshima_Toyo_Carp-Chunichi_Dragons,2023-04-11 18:00:00,2023,Hiroshima Toyo Carp,Chunichi Dragons,4.0,1.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230411-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2023-04-11 18:00:00,2023,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,3.0,4.0,Final,PayPayドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230411-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2023-04-11 18:00:00,2023,Orix Buffaloes,Tohoku Rakuten Golden Eagles,6.0,0.0,Final,楽天モバイル,https://npb.jp/games/2023/schedule_04_detail.html
20230411-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2023-04-11 18:00:00,2023,Yokohama DeNA BayStars,Tokyo Yakult Swallows,3.0,6.0,Final,神 宮,https://npb.jp/games/2023/schedule_04_detail.html
20230412-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2023-04-12 18:00:00,2023,Chiba Lotte Marines,Saitama Seibu Lions,5.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230412-Hanshin_Tigers-Yomiuri_Giants,2023-04-12 18:00:00,2023,Hanshin Tigers,Yomiuri Giants,2.0,1.0,Final,東京ドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230412-Hiroshima_Toyo_Carp-Chunichi_Dragons,2023-04-12 18:00:00,2023,Hiroshima Toyo Carp,Chunichi Dragons,2.0,5.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230412-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2023-04-12 18:00:00,2023,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,2.0,5.0,Final,PayPayドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230412-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2023-04-12 18:00:00,2023,Orix Buffaloes,Tohoku Rakuten Golden Eagles,7.0,2.0,Final,楽天モバイル,https://npb.jp/games/2023/schedule_04_detail.html
20230412-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2023-04-12 18:00:00,2023,Yokohama DeNA BayStars,Tokyo Yakult Swallows,6.0,1.0,Final,神 宮,https://npb.jp/games/2023/schedule_04_detail.html
20230413-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2023-04-13 18:00:00,2023,Chiba Lotte Marines,Saitama Seibu Lions,0.0,2.0,Final,県営大宮,https://npb.jp/games/2023/schedule_04_detail.html
20230413-Hanshin_Tigers-Yomiuri_Giants,2023-04-13 18:00:00,2023,Hanshin Tigers,Yomiuri Giants,4.0,1.0,Final,東京ドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230414-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2023-04-14 18:00:00,2023,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,0.0,3.0,Final,楽天モバイル,https://npb.jp/games/2023/schedule_04_detail.html
20230414-Hanshin_Tigers-Yokohama_DeNA_BayStars,2023-04-14 18:00:00,2023,Hanshin Tigers,Yokohama DeNA BayStars,3.0,8.0,Final,横 浜,https://npb.jp/games/2023/schedule_04_detail.html
20230414-Orix_Buffaloes-Chiba_Lotte_Marines,2023-04-14 18:00:00,2023,Orix Buffaloes,Chiba Lotte Marines,0.0,2.0,Final,ZOZOマリン,https://npb.jp/games/2023/schedule_04_detail.html
20230414-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2023-04-14 18:00:00,2023,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,2.0,5.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230414-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2023-04-14 18:00:00,2023,Tokyo Yakult Swallows,Hiroshima Toyo Carp,0.0,1.0,Final,マツダスタジアム,https://npb.jp/games/2023/schedule_04_detail.html
20230414-Yomiuri_Giants-Chunichi_Dragons,2023-04-14 18:00:00,2023,Yomiuri Giants,Chunichi Dragons,2.0,9.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230415-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2023-04-15 14:00:00,2023,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,,,Postponed,楽天モバイル,https://npb.jp/games/2023/schedule_04_detail.html
20230415-Hanshin_Tigers-Yokohama_DeNA_BayStars,2023-04-15 14:00:00,2023,Hanshin Tigers,Yokohama DeNA BayStars,,,Postponed,横 浜,https://npb.jp/games/2023/schedule_04_detail.html
20230415-Orix_Buffaloes-Chiba_Lotte_Marines,2023-04-15 14:00:00,2023,Orix Buffaloes,Chiba Lotte Marines,,,Postponed,ZOZOマリン,https://npb.jp/games/2023/schedule_04_detail.html
20230415-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2023-04-15 14:00:00,2023,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,10.0,0.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230415-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2023-04-15 14:00:00,2023,Tokyo Yakult Swallows,Hiroshima Toyo Carp,4.0,5.0,Final,マツダスタジアム,https://npb.jp/games/2023/schedule_04_detail.html
20230415-Yomiuri_Giants-Chunichi_Dragons,2023-04-15 14:00:00,2023,Yomiuri Giants,Chunichi Dragons,6.0,2.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230416-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2023-04-16 13:00:00,2023,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,6.0,3.0,Final,楽天モバイル,https://npb.jp/games/2023/schedule_04_detail.html
20230416-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2023-04-16 13:00:00,2023,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,6.0,2.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230416-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2023-04-16 13:30:00,2023,Tokyo Yakult Swallows,Hiroshima Toyo Carp,5.0,7.0,Final,マツダスタジアム,https://npb.jp/games/2023/schedule_04_detail.html
20230416-Hanshin_Tigers-Yokohama_DeNA_BayStars,2023-04-16 14:00:00,2023,Hanshin Tigers,Yokohama DeNA BayStars,1.0,2.0,Final,横 浜,https://npb.jp/games/2023/schedule_04_detail.html
20230416-Orix_Buffaloes-Chiba_Lotte_Marines,2023-04-16 14:00:00,2023,Orix Buffaloes,Chiba Lotte Marines,2.0,1.0,Final,ZOZOマリン,https://npb.jp/games/2023/schedule_04_detail.html
20230416-Yomiuri_Giants-Chunichi_Dragons,2023-04-16 14:00:00,2023,Yomiuri Giants,Chunichi Dragons,5.0,7.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230418-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2023-04-18 18:00:00,2023,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,4.0,2.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230418-Chunichi_Dragons-Tokyo_Yakult_Swallows,2023-04-18 18:00:00,2023,Chunichi Dragons,Tokyo Yakult Swallows,0.0,2.0,Final,松 山,https://npb.jp/games/2023/schedule_04_detail.html
20230418-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2023-04-18 18:00:00,2023,Fukuoka SoftBank Hawks,Saitama Seibu Lions,3.0,7.0,Final,東京ドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230418-Hiroshima_Toyo_Carp-Hanshin_Tigers,2023-04-18 18:00:00,2023,Hiroshima Toyo Carp,Hanshin Tigers,1.0,2.0,Final,甲子園,https://npb.jp/games/2023/schedule_04_detail.html
20230418-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2023-04-18 18:00:00,2023,Tohoku Rakuten Golden Eagles,Orix Buffaloes,5.0,1.0,Final,京セラD大阪,https://npb.jp/games/2023/schedule_04_detail.html
20230418-Yokohama_DeNA_BayStars-Yomiuri_Giants,2023-04-18 18:00:00,2023,Yokohama DeNA BayStars,Yomiuri Giants,2.0,0.0,Final,長 崎,https://npb.jp/games/2023/schedule_04_detail.html
20230419-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2023-04-19 18:00:00,2023,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,4.0,3.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230419-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2023-04-19 18:00:00,2023,Fukuoka SoftBank Hawks,Saitama Seibu Lions,2.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230419-Hiroshima_Toyo_Carp-Hanshin_Tigers,2023-04-19 18:00:00,2023,Hiroshima Toyo Carp,Hanshin Tigers,1.0,6.0,Final,甲子園,https://npb.jp/games/2023/schedule_04_detail.html
20230419-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2023-04-19 18:00:00,2023,Tohoku Rakuten Golden Eagles,Orix Buffaloes,1.0,2.0,Final,京セラD大阪,https://npb.jp/games/2023/schedule_04_detail.html
20230419-Yokohama_DeNA_BayStars-Yomiuri_Giants,2023-04-19 18:00:00,2023,Yokohama DeNA BayStars,Yomiuri Giants,1.0,5.0,Final,佐 賀,https://npb.jp/games/2023/schedule_04_detail.html
20230420-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2023-04-20 18:00:00,2023,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,0.0,2.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230420-Chunichi_Dragons-Tokyo_Yakult_Swallows,2023-04-20 18:00:00,2023,Chunichi Dragons,Tokyo Yakult Swallows,2.0,3.0,Final,神 宮,https://npb.jp/games/2023/schedule_04_detail.html
20230420-Hiroshima_Toyo_Carp-Hanshin_Tigers,2023-04-20 18:00:00,2023,Hiroshima Toyo Carp,Hanshin Tigers,7.0,5.0,Final,甲子園,https://npb.jp/games/2023/schedule_04_detail.html
20230420-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2023-04-20 18:00:00,2023,Tohoku Rakuten Golden Eagles,Orix Buffaloes,1.0,3.0,Final,京セラD大阪,https://npb.jp/games/2023/schedule_04_detail.html
20230421-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2023-04-21 18:00:00,2023,Fukuoka SoftBank Hawks,Chiba Lotte Marines,2.0,3.0,Final,ZOZOマリン,https://npb.jp/games/2023/schedule_04_detail.html
20230421-Hanshin_Tigers-Chunichi_Dragons,2023-04-21 18:00:00,2023,Hanshin Tigers,Chunichi Dragons,1.0,4.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230421-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2023-04-21 18:00:00,2023,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,7.0,8.0,Final,楽天モバイル,https://npb.jp/games/2023/schedule_04_detail.html
20230421-Saitama_Seibu_Lions-Orix_Buffaloes,2023-04-21 18:00:00,2023,Saitama Seibu Lions,Orix Buffaloes,5.0,7.0,Final,京セラD大阪,https://npb.jp/games/2023/schedule_04_detail.html
20230421-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2023-04-21 18:00:00,2023,Yokohama DeNA BayStars,Hiroshima Toyo Carp,1.0,0.0,Final,マツダスタジアム,https://npb.jp/games/2023/schedule_04_detail.html
20230421-Yomiuri_Giants-Tokyo_Yakult_Swallows,2023-04-21 18:00:00,2023,Yomiuri Giants,Tokyo Yakult Swallows,0.0,3.0,Final,神 宮,https://npb.jp/games/2023/schedule_04_detail.html
20230422-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2023-04-22 14:00:00,2023,Fukuoka SoftBank Hawks,Chiba Lotte Marines,0.0,6.0,Final,ZOZOマリン,https://npb.jp/games/2023/schedule_04_detail.html
20230422-Hanshin_Tigers-Chunichi_Dragons,2023-04-22 14:00:00,2023,Hanshin Tigers,Chunichi Dragons,2.0,0.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230422-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2023-04-22 14:00:00,2023,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,5.0,3.0,Final,楽天モバイル,https://npb.jp/games/2023/schedule_04_detail.html
20230422-Saitama_Seibu_Lions-Orix_Buffaloes,2023-04-22 14:00:00,2023,Saitama Seibu Lions,Orix Buffaloes,4.0,2.0,Final,京セラD大阪,https://npb.jp/games/2023/schedule_04_detail.html
20230422-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2023-04-22 14:00:00,2023,Yokohama DeNA BayStars,Hiroshima Toyo Carp,0.0,3.0,Final,マツダスタジアム,https://npb.jp/games/2023/schedule_04_detail.html
20230422-Yomiuri_Giants-Tokyo_Yakult_Swallows,2023-04-22 18:00:00,2023,Yomiuri Giants,Tokyo Yakult Swallows,4.0,2.0,Final,神 宮,https://npb.jp/games/2023/schedule_04_detail.html
20230423-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2023-04-23 13:00:00,2023,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,3.0,4.0,Final,楽天モバイル,https://npb.jp/games/2023/schedule_04_detail.html
20230423-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2023-04-23 13:30:00,2023,Yokohama DeNA BayStars,Hiroshima Toyo Carp,4.0,3.0,Final,マツダスタジアム,https://npb.jp/games/2023/schedule_04_detail.html
20230423-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2023-04-23 14:00:00,2023,Fukuoka SoftBank Hawks,Chiba Lotte Marines,2.0,6.0,Final,ZOZOマリン,https://npb.jp/games/2023/schedule_04_detail.html
20230423-Hanshin_Tigers-Chunichi_Dragons,2023-04-23 14:00:00,2023,Hanshin Tigers,Chunichi Dragons,1.0,2.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230423-Saitama_Seibu_Lions-Orix_Buffaloes,2023-04-23 14:00:00,2023,Saitama Seibu Lions,Orix Buffaloes,1.0,4.0,Final,京セラD大阪,https://npb.jp/games/2023/schedule_04_detail.html
20230423-Yomiuri_Giants-Tokyo_Yakult_Swallows,2023-04-23 18:00:00,2023,Yomiuri Giants,Tokyo Yakult Swallows,7.0,3.0,Final,神 宮,https://npb.jp/games/2023/schedule_04_detail.html
20230425-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2023-04-25 17:45:00,2023,Tokyo Yakult Swallows,Yokohama DeNA BayStars,3.0,5.0,Final,横 浜,https://npb.jp/games/2023/schedule_04_detail.html
20230425-Chunichi_Dragons-Hiroshima_Toyo_Carp,2023-04-25 18:00:00,2023,Chunichi Dragons,Hiroshima Toyo Carp,,,Postponed,マツダスタジアム,https://npb.jp/games/2023/schedule_04_detail.html
20230425-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2023-04-25 18:00:00,2023,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,8.0,7.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230425-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2023-04-25 18:00:00,2023,Saitama Seibu Lions,Chiba Lotte Marines,5.0,3.0,Final,ZOZOマリン,https://npb.jp/games/2023/schedule_04_detail.html
20230425-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2023-04-25 18:00:00,2023,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,,,Postponed,北九州,https://npb.jp/games/2023/schedule_04_detail.html
20230425-Yomiuri_Giants-Hanshin_Tigers,2023-04-25 18:00:00,2023,Yomiuri Giants,Hanshin Tigers,,,Postponed,甲子園,https://npb.jp/games/2023/schedule_04_detail.html
20230426-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2023-04-26 17:45:00,2023,Tokyo Yakult Swallows,Yokohama DeNA BayStars,2.0,5.0,Final,横 浜,https://npb.jp/games/2023/schedule_04_detail.html
20230426-Chunichi_Dragons-Hiroshima_Toyo_Carp,2023-04-26 18:00:00,2023,Chunichi Dragons,Hiroshima Toyo Carp,6.0,3.0,Final,マツダスタジアム,https://npb.jp/games/2023/schedule_04_detail.html
20230426-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2023-04-26 18:00:00,2023,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,3.0,6.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230426-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2023-04-26 18:00:00,2023,Saitama Seibu Lions,Chiba Lotte Marines,1.0,2.0,Final,ZOZOマリン,https://npb.jp/games/2023/schedule_04_detail.html
20230426-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2023-04-26 18:00:00,2023,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,2.0,4.0,Final,PayPayドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230426-Yomiuri_Giants-Hanshin_Tigers,2023-04-26 18:00:00,2023,Yomiuri Giants,Hanshin Tigers,8.0,4.0,Final,甲子園,https://npb.jp/games/2023/schedule_04_detail.html
20230427-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2023-04-27 17:45:00,2023,Tokyo Yakult Swallows,Yokohama DeNA BayStars,6.0,7.0,Final,横 浜,https://npb.jp/games/2023/schedule_04_detail.html
20230427-Chunichi_Dragons-Hiroshima_Toyo_Carp,2023-04-27 18:00:00,2023,Chunichi Dragons,Hiroshima Toyo Carp,2.0,3.0,Final,マツダスタジアム,https://npb.jp/games/2023/schedule_04_detail.html
20230427-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2023-04-27 18:00:00,2023,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,3.0,5.0,Final,PayPayドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230427-Yomiuri_Giants-Hanshin_Tigers,2023-04-27 18:00:00,2023,Yomiuri Giants,Hanshin Tigers,0.0,15.0,Final,甲子園,https://npb.jp/games/2023/schedule_04_detail.html
20230428-Chiba_Lotte_Marines-Orix_Buffaloes,2023-04-28 18:00:00,2023,Chiba Lotte Marines,Orix Buffaloes,4.0,3.0,Final,京セラD大阪,https://npb.jp/games/2023/schedule_04_detail.html
20230428-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2023-04-28 18:00:00,2023,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,6.0,3.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230428-Hanshin_Tigers-Tokyo_Yakult_Swallows,2023-04-28 18:00:00,2023,Hanshin Tigers,Tokyo Yakult Swallows,4.0,0.0,Final,神 宮,https://npb.jp/games/2023/schedule_04_detail.html
20230428-Hiroshima_Toyo_Carp-Yomiuri_Giants,2023-04-28 18:00:00,2023,Hiroshima Toyo Carp,Yomiuri Giants,4.0,5.0,Final,東京ドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230428-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2023-04-28 18:00:00,2023,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,0.0,4.0,Final,ベルーナドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230428-Yokohama_DeNA_BayStars-Chunichi_Dragons,2023-04-28 18:00:00,2023,Yokohama DeNA BayStars,Chunichi Dragons,1.0,0.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230429-Chiba_Lotte_Marines-Orix_Buffaloes,2023-04-29 14:00:00,2023,Chiba Lotte Marines,Orix Buffaloes,2.0,3.0,Final,京セラD大阪,https://npb.jp/games/2023/schedule_04_detail.html
20230429-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2023-04-29 14:00:00,2023,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,1.0,3.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230429-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2023-04-29 14:00:00,2023,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,8.0,2.0,Final,ベルーナドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230429-Yokohama_DeNA_BayStars-Chunichi_Dragons,2023-04-29 14:00:00,2023,Yokohama DeNA BayStars,Chunichi Dragons,7.0,4.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230429-Hanshin_Tigers-Tokyo_Yakult_Swallows,2023-04-29 18:00:00,2023,Hanshin Tigers,Tokyo Yakult Swallows,7.0,0.0,Final,神 宮,https://npb.jp/games/2023/schedule_04_detail.html
20230429-Hiroshima_Toyo_Carp-Yomiuri_Giants,2023-04-29 18:00:00,2023,Hiroshima Toyo Carp,Yomiuri Giants,3.0,4.0,Final,東京ドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230430-Chiba_Lotte_Marines-Orix_Buffaloes,2023-04-30 13:00:00,2023,Chiba Lotte Marines,Orix Buffaloes,3.0,4.0,Final,京セラD大阪,https://npb.jp/games/2023/schedule_04_detail.html
20230430-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2023-04-30 13:00:00,2023,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,1.0,5.0,Final,エスコンＦ,https://npb.jp/games/2023/schedule_04_detail.html
20230430-Hiroshima_Toyo_Carp-Yomiuri_Giants,2023-04-30 14:00:00,2023,Hiroshima Toyo Carp,Yomiuri Giants,11.0,4.0,Final,東京ドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230430-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2023-04-30 14:00:00,2023,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,7.0,6.0,Final,ベルーナドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230430-Yokohama_DeNA_BayStars-Chunichi_Dragons,2023-04-30 14:00:00,2023,Yokohama DeNA BayStars,Chunichi Dragons,2.0,0.0,Final,バンテリンドーム,https://npb.jp/games/2023/schedule_04_detail.html
20230430-Hanshin_Tigers-Tokyo_Yakult_Swallows,2023-04-30 18:00:00,2023,Hanshin Tigers,Tokyo Yakult Swallows,2.0,4.0,Final,神 宮,https://npb.jp/games/2023/schedule_04_detail.html
20230502-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2023-05-02 18:00:00,2023,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,1.0,5.0,Final,楽天モバイル,https://npb.jp/games/2023/schedule_05_detail.html
20230502-Chunichi_Dragons-Hanshin_Tigers,2023-05-02 18:00:00,2023,Chunichi Dragons,Hanshin Tigers,3.0,1.0,Final,甲子園,https://npb.jp/games/2023/schedule_05_detail.html
20230502-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2023-05-02 18:00:00,2023,Hiroshima Toyo Carp,Yokohama DeNA BayStars,6.0,1.0,Final,横 浜,https://npb.jp/games/2023/schedule_05_detail.html
20230502-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2023-05-02 18:00:00,2023,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,7.0,1.0,Final,ベルーナドーム,https://npb.jp/games/2023/schedule_05_detail.html
20230502-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2023-05-02 18:00:00,2023,Orix Buffaloes,Fukuoka SoftBank Hawks,1.0,0.0,Final,PayPayドーム,https://npb.jp/games/2023/schedule_05_detail.html
20230502-Tokyo_Yakult_Swallows-Yomiuri_Giants,2023-05-02 18:00:00,2023,Tokyo Yakult Swallows,Yomiuri Giants,7.0,5.0,Final,東京ドーム,https://npb.jp/games/2023/schedule_05_detail.html
20230503-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2023-05-03 13:00:00,2023,Orix Buffaloes,Fukuoka SoftBank Hawks,9.0,4.0,Final,PayPayドーム,https://npb.jp/games/2023/schedule_05_detail.html
20230503-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2023-05-03 14:00:00,2023,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,2.0,0.0,Final,楽天モバイル,https://npb.jp/games/2023/schedule_05_detail.html
20230503-Chunichi_Dragons-Hanshin_Tigers,2023-05-03 14:00:00,2023,Chunichi Dragons,Hanshin Tigers,7.0,8.0,Final,甲子園,https://npb.jp/games/2023/schedule_05_detail.html
20230503-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2023-05-03 14:00:00,2023,Hiroshima Toyo Carp,Yokohama DeNA BayStars,1.0,4.0,Final,横 浜,https://npb.jp/games/2023/schedule_05_detail.html
20230503-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2023-05-03 14:00:00,2023,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,1.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2023/schedule_05_detail.html
20230503-Tokyo_Yakult_Swallows-Yomiuri_Giants,2023-05-03 18:00:00,2023,Tokyo Yakult Swallows,Yomiuri Giants,7.0,8.0,Final,東京ドーム,https://npb.jp/games/2023/schedule_05_detail.html
20230504-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2023-05-04 13:00:00,2023,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,0.0,6.0,Final,楽天モバイル,https://npb.jp/games/2023/schedule_05_detail.html
20230504-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2023-05-04 13:00:00,2023,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,1.0,0.0,Final,ベルーナドーム,https://npb.jp/games/2023/schedule_05_detail.html
20230504-Chunichi_Dragons-Hanshin_Tigers,2023-05-04 14:00:00,2023,Chunichi Dragons,Hanshin Tigers,2.0,3.0,Final,甲子園,https://npb.jp/games/2023/schedule_05_detail.html
20230504-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2023-05-04 14:00:00,2023,Hiroshima Toyo Carp,Yokohama DeNA BayStars,2.0,3.0,Final,横 浜,https://npb.jp/games/2023/schedule_05_detail.html
20230504-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2023-05-04 14:00:00,2023,Orix Buffaloes,Fukuoka SoftBank Hawks,7.0,8.0,Final,PayPayドーム,https://npb.jp/games/2023/schedule_05_detail.html
20230504-Tokyo_Yakult_Swallows-Yomiuri_Giants,2023-05-04 14:00:00,2023,Tokyo Yakult Swallows,Yomiuri Giants,7.0,8.0,Final,東京ドーム,https://npb.jp/games/2023/schedule_05_detail.html
